Position,Const,Created,Modified,Description,Title,URL,Title Type,IMDb Rating,Runtime (mins),Year,Genres,Num Votes,Release Date,Directors
955,tt0961117,2013-04-24,2013-04-24,,Manufacturing Dissent,https://www.imdb.com/title/tt0961117/,movie,5.7,97,2007,Documentary,2023,2007-03-31,"Rick Caine, Debbie Melnyk"
956,tt1610516,2013-04-24,2013-04-24,,The Woodmans,https://www.imdb.com/title/tt1610516/,movie,7.0,82,2010,"Documentary, Biography",558,2010-04-30,Scott Willis
957,tt0762070,2013-04-24,2013-04-24,,"Andrew Jenks, Room 335",https://www.imdb.com/title/tt0762070/,movie,7.9,90,2006,Documentary,210,2006-02-04,Andrew Jenks
958,tt1196672,2013-04-24,2013-04-24,,The Nature of Existence,https://www.imdb.com/title/tt1196672/,movie,6.7,94,2009,Documentary,475,2009-04-30,Roger Nygard
959,tt1977894,2013-04-24,2013-04-24,,Queen: Days of Our Lives,https://www.imdb.com/title/tt1977894/,tvMovie,8.5,120,2011,Documentary,1433,2011-05-29,Matt O'Casey
960,tt1581829,2013-04-24,2013-04-24,,Windfall,https://www.imdb.com/title/tt1581829/,movie,5.2,81,2010,"Documentary, Drama",291,2010-05-07,Laura Israel
961,tt1068161,2013-04-24,2013-04-24,,Resolved,https://www.imdb.com/title/tt1068161/,movie,7.4,91,2007,Documentary,288,2007-06-23,Greg Whiteley
962,tt0303348,2013-04-24,2013-04-24,,How to Draw a Bunny,https://www.imdb.com/title/tt0303348/,movie,7.6,90,2002,Documentary,527,2002-01-31,John W. Walter
963,tt0403910,2013-04-24,2013-04-24,,Bush's Brain,https://www.imdb.com/title/tt0403910/,movie,6.8,80,2004,Documentary,891,2004-03-13,"Joseph Mealey, Michael Shoob"
964,tt0800191,2013-04-24,2013-04-24,,The Sci-Fi Boys,https://www.imdb.com/title/tt0800191/,movie,7.1,80,2006,Documentary,376,2006-04-27,Paul Davids
965,tt0063660,2013-04-24,2013-04-24,,Svezia inferno e paradiso,https://www.imdb.com/title/tt0063660/,movie,6.1,90,1968,Documentary,219,1968-09-04,Luigi Scattini
966,tt0342317,2013-04-24,2013-04-24,,Eddie Izzard: Circle,https://www.imdb.com/title/tt0342317/,video,7.9,82,2002,"Documentary, Comedy",1831,2002-11-18,Anastasia Pappas
967,tt0112482,2013-04-24,2013-04-24,,Playboy: The Best of Pamela Anderson,https://www.imdb.com/title/tt0112482/,video,5.4,54,1995,Documentary,1330,,"Marsha Hunt, Vicangelo Bulluck, Vance Burberry, Andrew Blake, Scott Allen, Roger Tonry, Geoffrey George, Ada Fieldman"
968,tt1630565,2013-04-24,2013-04-24,,The Striking Truth 3D,https://www.imdb.com/title/tt1630565/,movie,6.4,82,2010,Documentary,191,2010-12-02,Steven J. Wong
969,tt0455989,2013-04-24,2013-04-24,,The Outsider,https://www.imdb.com/title/tt0455989/,movie,6.3,85,2005,Documentary,237,2005-04-22,Nicholas Jarecki
970,tt0926417,2013-04-24,2013-04-24,,The Victoria's Secret Fashion Show,https://www.imdb.com/title/tt0926417/,tvSpecial,8.4,,2006,Reality-TV,404,2006-12-06,Hamish Hamilton
971,tt0411498,2013-04-24,2013-04-24,,Höllentour,https://www.imdb.com/title/tt0411498/,movie,7.3,120,2004,"Documentary, Sport",691,2004-06-10,"Werner Schweizer, Pepe Danquart"
972,tt0379357,2013-04-24,2013-04-24,,Los Angeles Plays Itself,https://www.imdb.com/title/tt0379357/,movie,8.0,169,2003,"Documentary, History",1917,2003-09-07,Thom Andersen
973,tt0046008,2013-04-24,2013-04-24,,The Living Desert,https://www.imdb.com/title/tt0046008/,movie,7.6,69,1953,"Family, Documentary",1059,1953-11-10,James Algar
974,tt0276218,2013-04-24,2013-04-24,,Indie Sex: Taboos,https://www.imdb.com/title/tt0276218/,tvMovie,5.9,60,2001,Documentary,288,2001-12-31,"Lesli Klainberg, Lisa Ades"
975,tt0264013,2013-04-24,2013-04-24,,A Skin Too Few: The Days of Nick Drake,https://www.imdb.com/title/tt0264013/,movie,7.6,48,2002,"Documentary, Biography",627,2002-04-19,Jeroen Berkvens
976,tt0372743,2013-04-24,2013-04-24,,The 100 Greatest Movie Stars,https://www.imdb.com/title/tt0372743/,tvMovie,5.1,360,2003,"Documentary, Family",175,2003-05-04,"Debbie Geller, Tony Earnshaw, Jane Garcia, Sian Edwards-Beal, Sarah Hunt, John Piper"
977,tt0446320,2013-04-24,2013-04-24,,The End of Suburbia: Oil Depletion and the Collapse of the American Dream,https://www.imdb.com/title/tt0446320/,movie,7.6,78,2004,"Documentary, War",975,2004-01-12,Gregory Greene
978,tt0226648,2013-04-24,2013-04-24,,Wolves,https://www.imdb.com/title/tt0226648/,short,6.4,40,1999,"Documentary, Short",203,1999-03-01,David Douglas
979,tt0107837,2013-04-24,2013-04-24,,Playboy Video Centerfold: Playmate of the Year Anna Nicole Smith,https://www.imdb.com/title/tt0107837/,video,6.6,37,1993,"Documentary, Short",150,1993-05-12,Scott Allen
980,tt0271211,2013-04-24,2013-04-24,,Stoked: The Rise and Fall of Gator,https://www.imdb.com/title/tt0271211/,movie,7.2,82,2002,"Documentary, Sport",965,2002-07-31,Helen Stickler
981,tt1071832,2013-04-24,2013-04-24,,Stolen,https://www.imdb.com/title/tt1071832/,movie,6.0,84,2005,Documentary,130,2005-06-30,Rebecca Dreyfus
982,tt1173922,2013-04-24,2013-04-24,,Three Miles North of Molkom,https://www.imdb.com/title/tt1173922/,movie,6.5,107,2008,Documentary,449,2008-01-29,"Robert Cannan, Corinna McFarlane"
983,tt0270971,2013-04-24,2013-04-24,,Go Tigers!,https://www.imdb.com/title/tt0270971/,movie,7.4,103,2001,"Documentary, Sport",788,2001-01-20,Kenneth A. Carlson
984,tt0113283,2013-04-24,2013-04-24,,Heidi Fleiss: Hollywood Madam,https://www.imdb.com/title/tt0113283/,tvMovie,6.6,106,1995,"Documentary, Biography",623,1995-12-07,Nick Broomfield
985,tt1286499,2013-04-24,2013-04-24,,At the Edge of the World,https://www.imdb.com/title/tt1286499/,movie,7.3,90,2008,"Documentary, Action, Adventure",360,2008-09-30,"Dan Stone, Patrick Gambuti Jr."
986,tt1015971,2013-04-24,2013-04-24,,The Boys: The Sherman Brothers' Story,https://www.imdb.com/title/tt1015971/,movie,7.9,101,2009,Documentary,650,2009-04-24,"Gregory V. Sherman, Jeff Sherman"
987,tt0107372,2013-04-24,2013-04-24,,The Last Party,https://www.imdb.com/title/tt0107372/,movie,5.8,96,1993,"Documentary, History",427,1993-08-27,"Mark Benjamin, Marc Levin"
988,tt1295068,2013-04-24,2013-04-24,,Prodigal Sons,https://www.imdb.com/title/tt1295068/,movie,7.1,86,2008,Documentary,629,2008-08-29,Kimberly Reed
989,tt1326252,2013-04-24,2013-04-24,,Picasso and Braque Go to the Movies,https://www.imdb.com/title/tt1326252/,movie,6.5,60,2008,Documentary,193,2008-09-07,Arne Glimcher
990,tt0414469,2013-04-24,2013-04-24,,Ryan,https://www.imdb.com/title/tt0414469/,short,7.6,14,2004,"Documentary, Animation, Short, Biography, Drama, Fantasy",2608,2004-05-17,Chris Landreth
991,tt0025456,2013-04-24,2013-04-24,,Man of Aran,https://www.imdb.com/title/tt0025456/,movie,7.4,76,1934,Documentary,1759,1934-04-25,Robert J. Flaherty
992,tt0347607,2013-04-24,2013-04-24,,Naked World: America Undercover,https://www.imdb.com/title/tt0347607/,tvMovie,6.3,76,2003,Documentary,209,2003-07-25,Arlene Nelson
993,tt0760167,2013-04-24,2013-04-24,,Fabulous! The Story of Queer Cinema,https://www.imdb.com/title/tt0760167/,movie,6.9,81,2006,Documentary,563,2006-02-12,"Lesli Klainberg, Lisa Ades"
994,tt0896952,2013-04-24,2013-04-24,,My Enemy's Enemy,https://www.imdb.com/title/tt0896952/,movie,7.4,87,2007,"Documentary, Biography, History, War",532,2007-08-31,Kevin Macdonald
995,tt0912585,2013-04-24,2013-04-24,,Ghosts of Abu Ghraib,https://www.imdb.com/title/tt0912585/,movie,7.9,78,2007,"Documentary, History, War",873,2007-01-19,Rory Kennedy
996,tt0808532,2013-04-24,2013-04-24,,Hacking Democracy,https://www.imdb.com/title/tt0808532/,movie,7.9,82,2006,Documentary,1194,2006-11-02,"Russell Michaels, Simon Ardizzone"
997,tt0368745,2013-04-24,2013-04-24,,Girlhood,https://www.imdb.com/title/tt0368745/,movie,7.2,82,2003,"Documentary, Crime",521,2003-10-31,Liz Garbus
998,tt1202579,2013-04-24,2013-04-24,,Under Our Skin,https://www.imdb.com/title/tt1202579/,movie,8.2,104,2008,Documentary,936,2008-04-30,Andy Abrahams Wilson
999,tt1092058,2013-04-24,2013-04-24,,The Enemies of Reason,https://www.imdb.com/title/tt1092058/,tvMovie,8.3,90,2007,Documentary,1660,2007-08-13,Russell Barnes
1000,tt1863406,2013-04-24,2013-04-24,,The City Dark,https://www.imdb.com/title/tt1863406/,movie,7.1,83,2011,"Documentary, News",307,2011-03-31,Ian Cheney
1001,tt0841084,2013-04-24,2013-04-24,,Blindsight,https://www.imdb.com/title/tt0841084/,movie,7.3,104,2006,"Documentary, Adventure",620,2006-09-11,Lucy Walker
1002,tt0280105,2013-04-24,2013-04-24,,Shackleton's Antarctic Adventure,https://www.imdb.com/title/tt0280105/,short,7.7,40,2001,"Documentary, Short",410,2001-02-05,George Butler
1003,tt0110480,2013-04-24,2013-04-24,"Academy Award Winner 1995: Maya Lin: A Strong Clear Vision: Freida Lee Mock, Terry Sanders",Maya Lin: A Strong Clear Vision,https://www.imdb.com/title/tt0110480/,movie,7.4,105,1994,"Documentary, Biography",395,1994-10-31,Freida Lee Mock
1004,tt0082443,2013-04-24,2013-04-24,"Academy Award Winner 1982: Genocide: Arnold Schwartzman, Marvin Hier",Genocide,https://www.imdb.com/title/tt0082443/,movie,7.1,90,1982,"Documentary, Drama, History, War",393,1982-03-14,Arnold Schwartzman
1005,tt0073340,2013-04-24,2013-04-24,"Academy Award Winner 1976: The Man Who Skied Down Everest: F.R. Crawley, James Hager, Dale Hartleben",The Man Who Skied Down Everest,https://www.imdb.com/title/tt0073340/,movie,7.2,85,1975,Documentary,367,1975-09-19,Bruce Nyznik
1006,tt1358383,2013-04-24,2013-04-24,,The Ascent of Money,https://www.imdb.com/title/tt1358383/,tvMovie,8.0,120,2008,Documentary,601,2008-11-17,Adrian Pennick
1007,tt0292508,2013-04-24,2013-04-24,,Fidel,https://www.imdb.com/title/tt0292508/,movie,7.5,91,2001,"Documentary, Biography",513,2001-08-02,Estela Bravo
1008,tt1505145,2013-04-24,2013-04-24,,The War on Kids,https://www.imdb.com/title/tt1505145/,movie,7.8,95,2009,Documentary,199,2009-06-01,Cevin Soling
1009,tt1311717,2013-04-24,2013-04-24,,Superpower,https://www.imdb.com/title/tt1311717/,movie,7.2,119,2008,"Documentary, History, War",311,2008-08-28,Barbara-Anne Steegmuller
1010,tt0972369,2013-04-24,2013-04-24,,The Dark Ages,https://www.imdb.com/title/tt0972369/,tvMovie,7.2,120,2007,"Documentary, Drama, History",379,2007-03-04,Christopher Cassel
1011,tt0306355,2013-04-24,2013-04-24,,Mark Twain,https://www.imdb.com/title/tt0306355/,tvMovie,8.4,212,2001,"Documentary, Biography",727,2001-11-10,Ken Burns
1012,tt1480692,2013-04-24,2013-04-24,"Peter Karena quote: ""What do I do for a living? I live for a living.""",This Way of Life,https://www.imdb.com/title/tt1480692/,movie,8.0,84,2009,"Documentary, Action, Adventure, Biography, Family",433,2009-10-03,Thomas Burstyn
1013,tt1027091,2013-04-24,2013-04-24,,Letting Go of God,https://www.imdb.com/title/tt1027091/,movie,8.2,130,2008,Documentary,610,2008-12-31,Julia Sweeney
1014,tt1024964,2013-04-24,2013-04-24,"Brook Silva-Braga quote: ""What I realized - not just about myself but about the world - is that time and money are commodities with an inverse relationship; to get one you need to spend the other. And I realized, for me, time is a more valuable commodity than money, so I'd rather hoard free time than extra money. Most travelers end up feeling the same way and it's one reason why they find the return home so difficult, our society is built on the premise we should want more money so we can have more things, even if we don't really have the free time to use those things.""",A Map for Saturday,https://www.imdb.com/title/tt1024964/,movie,7.9,90,2007,Documentary,1091,2007-03-16,Brook Silva-Braga
1015,tt0441001,2013-04-24,2013-04-24,"""My name is Basilio Vargas. I am 14-years old...I've been working here for 4 years...and working below is dangerous because an accident can happen.""

Bernardino Vargas (Age:12): ""I don't want to die in the mines. I want to survive...until I am big.""

Vanessa Vargas (Age:6): ""I live on the Cerro Rico with my mom...I guard the mine so nothing is stolen.""

Manuela Altica Vargas (Age:37): ""My dream is that they continue to study and never return to the mines.""

Saturnino (Age:42): ""Under the earth we must believe in Satan...the Devil. So our belief is split into two worlds.""

The Priest: ""In the end they have believed in the Tio...but their lives are destroyed.""

Tio-The Devil: ""Never stop believing in the Tio. He eats the miner. He kills him and then eats his soul.""",The Devil's Miner,https://www.imdb.com/title/tt0441001/,movie,7.6,82,2005,Documentary,532,2005-01-26,"Kief Davidson, Richard Ladkani"
1016,tt1553066,2013-04-24,2013-04-24,"Alexandra Codina quote: ""That was always my goal throughout the making of this film: To get it to the largest audience possible who may know very little about disabilities. Once the viewer connects with the love story, you can start dealing with broader issues, such as addressing the fact that we don't often acknowledge adults with disabilities as adults. We treat them as children. I also hope people who see Monica & David start to think differently about unemployment for the disabled. It's a pretty tough reality in terms of what's available for them.""",Monica & David,https://www.imdb.com/title/tt1553066/,movie,7.2,68,2009,Documentary,383,2009-11-22,Alexandra Codina
1017,tt0117196,2013-04-24,2013-04-24,"Excerpt from Alan Berliner's eulogy for his father; Oscar Berliner:

""Observing my father over the years taught me to see every life as an equation. An equation that each of us attempts to solve as we move through the ups and downs of our respective journeys. In retrospect, every time I stop to think about the circumstances of his life, the complexity of his predicament - how my father chose to solve his own equation - I sit in total awe at the sheer amount of energy it took for him to make it through each and every day.""

""And finally, sharing the joys and sorrows of helping my father struggle to make sense of his life's equation has made us as close as a brother and sister can ever hope to be, and enabled us to understand the transcendent source of unconditional devotion and loyalty, which is, of course, love.

He was my sparring partner, my leading man. The undisputed heavyweight champion of my world. And I'm gonna miss the feisty son of a ..... until the end of my days.""",Nobody's Business,https://www.imdb.com/title/tt0117196/,movie,8.2,60,1996,Documentary,535,1996-10-08,Alan Berliner
1018,tt0115716,2013-04-24,2013-04-24,"Johann Wolfgang von Goethe quote: ""Behavior is the mirror in which everyone shows their image.""",Blue Eyed,https://www.imdb.com/title/tt0115716/,movie,8.2,90,1996,Documentary,378,1996-09-08,Bertram Verhaag
1019,tt0221809,2013-04-24,2013-04-24,,Ayurveda: Art of Being,https://www.imdb.com/title/tt0221809/,movie,7.6,101,2001,Documentary,414,2001-09-20,Pan Nalin
1020,tt0101254,2013-04-24,2013-04-24,,35 Up,https://www.imdb.com/title/tt0101254/,tvMovie,8.2,123,1991,"Documentary, Biography",1997,1991-08-29,Michael Apted
1021,tt0336693,2013-04-24,2013-04-24,,Khaneh siah ast,https://www.imdb.com/title/tt0336693/,short,7.9,20,1963,"Documentary, Short",3488,2008-02-24,Forugh Farrokhzad
1022,tt0129694,2013-04-24,2013-04-24,"Chief Joseph quote: ""The first white men of your people who came to our country were named Lewis and Clark. They brought many things that our people had never seen. They talked straight. These men were kind.""",Lewis & Clark: The Journey of the Corps of Discovery,https://www.imdb.com/title/tt0129694/,tvMovie,8.6,240,1997,"Documentary, Adventure, Biography, History",960,1997-11-04,Ken Burns
1023,tt0276918,2013-04-24,2013-04-24,,Do You Believe in Miracles? The Story of the 1980 U.S. Hockey Team,https://www.imdb.com/title/tt0276918/,tvMovie,8.6,60,2001,"Documentary, History, Sport",432,2001-02-05,
1024,tt0371583,2013-04-24,2013-04-24,,Bonhoeffer,https://www.imdb.com/title/tt0371583/,movie,7.2,93,2003,"Documentary, Biography, History, War",310,2003-06-20,Martin Doblmeier
1025,tt0379158,2013-04-24,2013-04-24,,Imaginary Witness: Hollywood and the Holocaust,https://www.imdb.com/title/tt0379158/,movie,7.5,92,2004,"Documentary, History",600,2004-05-06,Daniel Anker
1026,tt1279942,2013-04-24,2013-04-24,,Hackers Are People Too,https://www.imdb.com/title/tt1279942/,video,6.0,43,2008,"Documentary, Short",308,2008-08-08,Ashley Schwartau
1027,tt1263704,2013-04-24,2013-04-24,,Stanley Kubrick's Boxes,https://www.imdb.com/title/tt1263704/,tvMovie,7.6,48,2008,"Documentary, Biography",1051,2008-07-15,Jon Ronson
1028,tt1956516,2013-04-24,2013-04-24,,How to Start a Revolution,https://www.imdb.com/title/tt1956516/,movie,7.3,85,2011,"Documentary, Biography, History, News",241,2011-09-18,Ruaridh Arrow
1029,tt0221023,2013-04-24,2013-04-24,,Black Tar Heroin: The Dark End of the Street,https://www.imdb.com/title/tt0221023/,movie,8.0,75,2000,"Documentary, Biography",914,2000-03-17,Steven Okazaki
1030,tt0436864,2013-04-24,2013-04-24,,Unknown White Male,https://www.imdb.com/title/tt0436864/,movie,6.6,88,2005,"Documentary, Biography",1006,2005-01-31,Rupert Murray
1031,tt1460739,2013-04-24,2013-04-24,,Better This World,https://www.imdb.com/title/tt1460739/,movie,7.3,82,2011,Documentary,353,2011-04-23,"Katie Galloway, Kelly Duane"
1032,tt1460739,2013-04-24,2013-04-24,,Better This World,https://www.imdb.com/title/tt1460739/,movie,7.3,82,2011,Documentary,353,2011-04-23,"Katie Galloway, Kelly Duane"
1033,tt1935072,2013-04-24,2013-04-24,,Alien Encounters: Superior Fan Power Since 1979,https://www.imdb.com/title/tt1935072/,movie,8.3,85,2014,Documentary,39,2014-11-01,Andrew David Clark
1034,tt1935072,2013-04-24,2013-04-24,,Alien Encounters: Superior Fan Power Since 1979,https://www.imdb.com/title/tt1935072/,movie,8.3,85,2014,Documentary,39,2014-11-01,Andrew David Clark
1035,tt0205754,2013-04-24,2013-04-24,,Atomic Journeys: Welcome to Ground Zero,https://www.imdb.com/title/tt0205754/,video,8.0,52,1999,"Documentary, History",237,,Peter Kuran
1036,tt1224519,2013-04-24,2013-04-24,,Six Degrees Could Change the World,https://www.imdb.com/title/tt1224519/,tvMovie,7.3,96,2008,Documentary,320,2008-02-10,Ron Bowman
1037,tt0444593,2013-04-24,2013-04-24,,500 Years Later,https://www.imdb.com/title/tt0444593/,movie,7.0,106,2005,Documentary,179,2005-02-24,Owen Alik Shahadah
1038,tt0342804,2013-04-24,2013-04-24,,My Flesh and Blood,https://www.imdb.com/title/tt0342804/,movie,8.4,83,2003,Documentary,1662,2003-01-17,Jonathan Karsh
1039,tt0353774,2013-04-24,2013-04-24,,NASCAR 3D: The IMAX Experience,https://www.imdb.com/title/tt0353774/,movie,7.0,48,2004,Sport,565,2004-03-03,Simon Wincer
1040,tt0088782,2013-04-24,2013-04-24,,Before Stonewall,https://www.imdb.com/title/tt0088782/,movie,7.6,87,1984,"Documentary, History",646,1984-09-15,"Greta Schiller, Robert Rosenberg"
1041,tt0107472,2013-04-24,2013-04-24,,Die Macht der Bilder: Leni Riefenstahl,https://www.imdb.com/title/tt0107472/,movie,8.0,183,1993,"Documentary, Biography, History",1391,1993-09-11,"Ray Muller, Ray Müller"
1042,tt1015246,2013-04-24,2013-04-24,,War Made Easy: How Presidents & Pundits Keep Spinning Us to Death,https://www.imdb.com/title/tt1015246/,movie,8.0,73,2007,"Documentary, History, War",1051,2007-05-14,"Jeremy Earp, Loretta Alper"
1043,tt1320254,2013-04-24,2013-04-24,,Presunto culpable,https://www.imdb.com/title/tt1320254/,movie,8.2,87,2008,Documentary,1276,2008-11-21,"Roberto Hernández, Geoffrey Smith"
1044,tt1646958,2013-04-24,2013-04-24,,Autobiografia lui Nicolae Ceausescu,https://www.imdb.com/title/tt1646958/,movie,7.7,180,2010,"Documentary, Biography, History",1289,2010-05-18,Andrei Ujica
1045,tt0447016,2013-04-24,2013-04-24,,Emmanuel's Gift,https://www.imdb.com/title/tt0447016/,movie,7.7,80,2005,Documentary,174,2005-03-03,"Lisa Lax, Nancy Stern"
1046,tt1149400,2013-04-24,2013-04-24,,Note by Note: The Making of Steinway L1037,https://www.imdb.com/title/tt1149400/,movie,7.9,81,2007,"Documentary, Family, Musical",363,2007-11-07,Ben Niles
1047,tt0076042,2013-04-24,2013-04-24,,Le fond de l'air est rouge,https://www.imdb.com/title/tt0076042/,movie,8.1,240,1977,Documentary,837,1977-11-23,Chris Marker
1048,tt0488408,2013-04-24,2013-04-24,,Life Before Birth,https://www.imdb.com/title/tt0488408/,tvMovie,7.7,120,2005,Documentary,268,2005-03-06,Toby Macdonald
1049,tt2129930,2013-04-24,2013-04-24,,Booker's Place: A Mississippi Story,https://www.imdb.com/title/tt2129930/,movie,7.9,90,2012,"Documentary, History, Mystery, News",122,2012-04-22,Raymond De Felitta
1050,tt0191182,2013-04-24,2013-04-24,,Hitler - Eine Karriere,https://www.imdb.com/title/tt0191182/,movie,7.6,150,1977,"Documentary, History",1226,1977-07-08,"Joachim Fest, Christian Herrendoerfer"
1051,tt0265871,2013-04-24,2013-04-24,,This Is What Democracy Looks Like,https://www.imdb.com/title/tt0265871/,movie,7.8,72,2000,Documentary,335,2000-10-13,"Rick Rowley, Jill Friedberg"
1052,tt0412631,2013-04-24,2013-04-24,,Death in Gaza,https://www.imdb.com/title/tt0412631/,movie,8.2,80,2004,Documentary,1148,2004-02-11,James Miller
1053,tt0790808,2013-04-24,2013-04-24,,Forbidden Lie$,https://www.imdb.com/title/tt0790808/,movie,7.8,104,2007,"Documentary, Drama",564,2007-02-25,Anna Broinowski
1054,tt0343129,2013-04-24,2013-04-24,,Unchained Memories: Readings from the Slave Narratives,https://www.imdb.com/title/tt0343129/,movie,8.2,75,2003,Documentary,203,2003-01-31,"Ed Bell, Thomas Lennon"
1055,tt0307072,2013-04-24,2013-04-24,,The Ku Klux Klan: A Secret History,https://www.imdb.com/title/tt0307072/,tvMovie,7.5,89,1998,"Documentary, Biography, Crime, History",183,,Bill Brummel
1056,tt0400647,2013-04-24,2013-04-24,,Memoria del saqueo,https://www.imdb.com/title/tt0400647/,movie,8.0,120,2004,Documentary,897,2004-03-12,Fernando E. Solanas
1057,tt1138006,2013-04-24,2013-04-24,,I Am Because We Are,https://www.imdb.com/title/tt1138006/,movie,8.1,90,2008,Documentary,361,2008-04-24,Nathan Rissman
1058,tt0097099,2013-04-24,2013-04-24,,Common Threads: Stories from the Quilt,https://www.imdb.com/title/tt0097099/,movie,8.0,79,1989,"Documentary, Biography, History",553,1989-10-07,"Jeffrey Friedman, Rob Epstein"
1059,tt0058365,2013-04-24,2013-04-24,,Mondo cane n. 2,https://www.imdb.com/title/tt0058365/,movie,5.9,102,1963,Documentary,695,1963-11-30,"Gualtiero Jacopetti, Franco Prosperi"
1060,tt1200060,2013-04-24,2013-04-24,,The English Surgeon,https://www.imdb.com/title/tt1200060/,movie,8.2,94,2007,Documentary,656,2007-10-31,Geoffrey Smith
1061,tt1285158,2013-04-24,2013-04-24,,Blind Spot,https://www.imdb.com/title/tt1285158/,movie,7.9,86,2008,Documentary,150,2008-04-15,Adolfo Doring
1062,tt1754549,2013-04-24,2013-04-24,,Strangers No More,https://www.imdb.com/title/tt1754549/,short,7.5,40,2010,"Documentary, Short",175,2010-09-24,"Kirk Simon, Karen Goodman"
1063,tt0192952,2013-04-24,2013-04-24,,AFI's 100 Years... 100 Movies: America's Greatest Movies,https://www.imdb.com/title/tt0192952/,tvSpecial,7.1,138,1998,Documentary,591,1998-06-16,"Gary Smith, Dann Netter"
1064,tt0330267,2013-04-24,2013-04-24,,Expedition: Bismarck,https://www.imdb.com/title/tt0330267/,tvMovie,7.5,92,2002,Documentary,732,2002-12-08,"James Cameron, Gary Johnstone"
1065,tt0437325,2013-04-24,2013-04-24,,The Mars Underground,https://www.imdb.com/title/tt0437325/,movie,7.8,84,2007,Documentary,516,2007-05-05,Scott J. Gill
1066,tt1193626,2013-04-24,2013-04-24,,Murder by Proxy: How America Went Postal,https://www.imdb.com/title/tt1193626/,movie,6.8,,2010,Documentary,166,2010-12-31,Emil Chiaberi
1067,tt1600841,2013-04-24,2013-04-24,,Please Remove Your Shoes,https://www.imdb.com/title/tt1600841/,movie,6.5,89,2010,"Documentary, Biography, History, News",153,2010-07-01,Rob DelGaudio
1068,tt0111931,2013-04-24,2013-04-24,,Crusades,https://www.imdb.com/title/tt0111931/,tvMiniSeries,8.2,200,1995,"Documentary, History, War",455,1995-01-10,
1069,tt1900958,2013-04-24,2013-04-24,,Psywar,https://www.imdb.com/title/tt1900958/,movie,8.2,99,2010,Documentary,170,2010-10-01,Scott Noble
1070,tt0114512,2013-04-24,2013-04-24,,Spin,https://www.imdb.com/title/tt0114512/,movie,7.8,57,1995,Documentary,463,1995-10-06,Brian Springer
1071,tt0382744,2013-04-24,2013-04-24,,Horatio's Drive: America's First Road Trip,https://www.imdb.com/title/tt0382744/,tvMovie,8.1,107,2003,"Documentary, Adventure, History",395,2003-10-06,Ken Burns
1072,tt1930344,2013-04-24,2013-04-24,,Give Me the Banjo,https://www.imdb.com/title/tt1930344/,movie,7.2,90,2011,Documentary,84,2011-11-04,Marc Fields
1073,tt0496253,2013-04-24,2013-04-24,,Breaking the Maya Code,https://www.imdb.com/title/tt0496253/,movie,7.6,116,2008,"Documentary, Mystery",235,2008-03-10,David Lebrun
1074,tt1490637,2013-04-24,2013-04-24,,Dive!,https://www.imdb.com/title/tt1490637/,movie,7.4,45,2010,"Documentary, Family",273,2010-02-05,Jeremy Seifert
1075,tt1294182,2013-04-24,2013-04-24,"Paul McPhun quote: ""One of the pillars of action in our independent organisation is to ensure we bear witness to what's taking place around the world.""",Living in Emergency,https://www.imdb.com/title/tt1294182/,movie,8.4,93,2008,Documentary,1012,2008-08-29,Mark N. Hopkins
1076,tt1054118,2013-04-24,2013-04-24,,No Subtitles Necessary: Laszlo & Vilmos,https://www.imdb.com/title/tt1054118/,movie,7.9,86,2008,Documentary,316,2008-05-22,James Chressanthis
1077,tt1360065,2013-04-24,2013-04-24,"Megan Mylan quotes: ""I really genuinely believe we all have so much more in common than we are different.""

""Tangible impact of the film has been a scholarship offer for Pinki along with new government housing and a water pump for her village. Rajendra hopes his daughter will become a doctor. We are certain she will continue to thrive and be an inspiration for other children.""",Smile Pinki,https://www.imdb.com/title/tt1360065/,short,8.1,39,2008,"Documentary, Short",385,2008-06-17,Megan Mylan
1078,tt1334549,2013-04-24,2013-04-24,"Lee Chung-ryoul quote from an excerpt from an interview: ""Before the introduction of farm machinery to the countryside, our farms totally depended on oxen. This film portrays the core of Korean agricultural practices. Also, it shows aspects of traditional Korean culture, such as patriarchy, unequal conjugal relationships and the commitment of parents to educate their children at any cost. It also shows the affection for oxen, who are considered family members and collaborative partners, not just animals.""",Wonangsori,https://www.imdb.com/title/tt1334549/,movie,7.7,78,2008,Documentary,378,2008-10-04,Chung-ryoul Lee
1079,tt1031928,2013-04-24,2013-04-24,"Sandrine Bonnaire quote: ""She's making constant progress. The film did her good, the fact that people are taking an interest in her, that she can feel useful. It's a big thing, because Sabine was always hidden, locked up in a hospital, called Crazy Sabine. And today she is accepted in the social world - people come to see her and tell her they loved the film. That has been very positive.""",Elle s'appelle Sabine,https://www.imdb.com/title/tt1031928/,movie,7.6,85,2007,Documentary,440,2007-05-24,Sandrine Bonnaire
1080,tt0912587,2013-04-24,2013-04-24,,Hear and Now,https://www.imdb.com/title/tt0912587/,movie,7.9,85,2007,Documentary,303,2007-01-20,Irene Taylor Brodsky
