Position,Const,Created,Modified,Description,Title,URL,Title Type,IMDb Rating,Runtime (mins),Year,Genres,Num Votes,Release Date,Directors
75,tt0098141,2013-04-24,2013-04-24,,The Punisher,https://www.imdb.com/title/tt0098141/,movie,5.7,89,1989,"Action, Crime, Drama, Thriller",19869,1989-10-05,Mark Goldblatt
76,tt0259324,2013-04-24,2013-04-24,,Ghost Rider,https://www.imdb.com/title/tt0259324/,movie,5.2,114,2007,"Action, Fantasy, Thriller",208733,2007-01-15,Mark Steven Johnson
77,tt1071875,2013-04-24,2013-04-24,,Ghost Rider: Spirit of Vengeance,https://www.imdb.com/title/tt1071875/,movie,4.3,96,2011,"Action, Fantasy, Thriller",103243,2011-12-11,"Brian Taylor, Mark Neveldine"
78,tt0217869,2013-04-24,2013-04-24,,Unbreakable,https://www.imdb.com/title/tt0217869/,movie,7.3,106,2000,"Drama, Mystery, Sci-Fi, Thriller",348822,2000-11-14,M. Night Shyamalan
79,tt0317705,2013-04-24,2013-04-24,,The Incredibles,https://www.imdb.com/title/tt0317705/,movie,8.0,115,2004,"Animation, Action, Adventure, Family",598898,2004-10-27,Brad Bird
80,tt1250777,2013-04-24,2013-04-24,,Kick-Ass,https://www.imdb.com/title/tt1250777/,movie,7.6,117,2010,"Action, Comedy",495652,2010-03-12,Matthew Vaughn
81,tt0122116,2013-04-24,2013-04-24,,Abar,https://www.imdb.com/title/tt0122116/,movie,3.9,102,1977,"Action, Drama, Sci-Fi",335,1977-03-31,Frank Packard
82,tt0082199,2013-04-24,2013-04-24,,Condorman,https://www.imdb.com/title/tt0082199/,movie,5.8,90,1981,"Action, Adventure, Comedy, Drama, Family, Romance",4200,1981-07-02,Charles Jarrott
83,tt0084745,2013-04-24,2013-04-24,,Swamp Thing,https://www.imdb.com/title/tt0084745/,movie,5.4,91,1982,"Horror, Sci-Fi",11625,1982-02-19,Wes Craven
84,tt0098193,2013-04-24,2013-04-24,,The Return of Swamp Thing,https://www.imdb.com/title/tt0098193/,movie,4.5,88,1989,"Sci-Fi, Horror, Comedy, Action, Adventure",3558,1989-05-12,Jim Wynorski
85,tt0088206,2013-04-24,2013-04-24,,Supergirl,https://www.imdb.com/title/tt0088206/,movie,4.4,124,1984,"Action, Adventure, Fantasy, Romance, Sci-Fi",16796,1984-07-19,Jeannot Szwarc
86,tt0090190,2013-04-24,2013-04-24,,The Toxic Avenger,https://www.imdb.com/title/tt0090190/,movie,6.3,82,1984,"Action, Comedy, Horror, Sci-Fi",22574,1984-05-31,"Michael Herz, Lloyd Kaufman"
87,tt0100758,2013-04-24,2013-04-24,,Teenage Mutant Ninja Turtles,https://www.imdb.com/title/tt0100758/,movie,6.8,93,1990,"Action, Adventure, Comedy, Family, Sci-Fi",78189,1990-03-30,Steve Barron
88,tt0103060,2013-04-24,2013-04-24,,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,https://www.imdb.com/title/tt0103060/,movie,6.0,88,1991,"Action, Adventure, Comedy, Family, Sci-Fi",47657,1991-03-22,Michael Pressman
89,tt0108308,2013-04-24,2013-04-24,,Teenage Mutant Ninja Turtles III,https://www.imdb.com/title/tt0108308/,movie,4.8,96,1993,"Action, Adventure, Comedy, Family, Fantasy, Sci-Fi",28553,1993-03-19,Stuart Gillard
90,tt0453556,2013-04-24,2013-04-24,,TMNT,https://www.imdb.com/title/tt0453556/,movie,6.3,87,2007,"Animation, Action, Adventure, Comedy, Family, Fantasy, Sci-Fi",58220,2007-03-22,Kevin Munroe
91,tt0113820,2013-04-24,2013-04-24,,Mighty Morphin Power Rangers: The Movie,https://www.imdb.com/title/tt0113820/,movie,5.2,95,1995,"Action, Adventure, Family, Sci-Fi, Thriller",23303,1995-06-30,Bryan Spicer
92,tt0098503,2013-04-24,2013-04-24,,The Toxic Avenger Part II,https://www.imdb.com/title/tt0098503/,movie,5.1,102,1989,"Action, Comedy, Horror, Sci-Fi",5624,1989-02-24,"Michael Herz, Lloyd Kaufman"
93,tt0098502,2013-04-24,2013-04-24,,The Toxic Avenger Part III: The Last Temptation of Toxie,https://www.imdb.com/title/tt0098502/,movie,4.4,102,1989,"Action, Comedy, Fantasy, Horror, Sci-Fi",3926,1989-11-10,"Michael Herz, Lloyd Kaufman"
94,tt0091225,2013-04-24,2013-04-24,,Howard the Duck,https://www.imdb.com/title/tt0091225/,movie,4.6,110,1986,"Action, Adventure, Comedy, Romance, Sci-Fi",39599,1986-08-01,Willard Huyck
95,tt0101988,2013-04-24,2013-04-24,,Guyver,https://www.imdb.com/title/tt0101988/,movie,4.9,88,1991,"Action, Comedy, Sci-Fi",4324,1991-03-18,"Steve Wang, Screaming Mad George"
96,tt0099365,2013-04-24,2013-04-24,,Darkman,https://www.imdb.com/title/tt0099365/,movie,6.4,96,1990,"Action, Sci-Fi, Thriller",54062,1990-08-24,Sam Raimi
97,tt0067741,2013-04-24,2013-04-24,,Shaft,https://www.imdb.com/title/tt0067741/,movie,6.6,100,1971,"Action, Crime, Thriller",14411,1971-06-25,Gordon Parks
98,tt0162650,2013-04-24,2013-04-24,,Shaft,https://www.imdb.com/title/tt0162650/,movie,5.9,99,2000,"Action, Crime, Thriller",65409,2000-06-16,John Singleton
99,tt0102803,2013-04-24,2013-04-24,,The Rocketeer,https://www.imdb.com/title/tt0102803/,movie,6.4,108,1991,"Action, Adventure, Family, Sci-Fi",48548,1991-06-19,Joe Johnston
100,tt0107563,2013-04-24,2013-04-24,,The Meteor Man,https://www.imdb.com/title/tt0107563/,movie,5.1,100,1993,"Action, Comedy, Fantasy, Sci-Fi",7168,1993-08-06,Robert Townsend
101,tt0109288,2013-04-24,2013-04-24,,Blankman,https://www.imdb.com/title/tt0109288/,movie,5.0,92,1994,"Comedy, Action, Crime",8619,1994-08-19,Mike Binder
102,tt0109506,2013-04-24,2013-04-24,,The Crow,https://www.imdb.com/title/tt0109506/,movie,7.6,102,1994,"Action, Drama, Fantasy",154813,1994-05-10,Alex Proyas
103,tt0115986,2013-04-24,2013-04-24,,The Crow: City of Angels,https://www.imdb.com/title/tt0115986/,movie,4.6,84,1996,"Action, Crime, Fantasy, Thriller",17943,1996-08-30,Tim Pope
104,tt0110475,2013-04-24,2013-04-24,,The Mask,https://www.imdb.com/title/tt0110475/,movie,6.9,101,1994,"Comedy, Fantasy",313443,1994-07-28,Chuck Russell
105,tt0111143,2013-04-24,2013-04-24,,The Shadow,https://www.imdb.com/title/tt0111143/,movie,6.0,108,1994,"Action, Adventure, Crime, Fantasy, Mystery, Thriller",21524,1994-07-01,Russell Mulcahy
106,tt0109965,2013-04-24,2013-04-24,,Guyver: Dark Hero,https://www.imdb.com/title/tt0109965/,movie,6.0,127,1994,"Action, Sci-Fi",2888,1994-04-20,Steve Wang
107,tt0120207,2013-04-24,2013-04-24,,Steel,https://www.imdb.com/title/tt0120207/,movie,2.8,97,1997,"Action, Crime, Sci-Fi",9991,1997-08-15,Kenneth Johnson
108,tt0117331,2013-04-24,2013-04-24,,The Phantom,https://www.imdb.com/title/tt0117331/,movie,4.9,100,1996,"Action, Adventure, Comedy, Fantasy",30512,1996-06-07,Simon Wincer
109,tt0120478,2013-04-24,2013-04-24,,Star Kid,https://www.imdb.com/title/tt0120478/,movie,5.4,101,1997,"Adventure, Family, Sci-Fi",2245,1997-11-13,Manny Coto
110,tt0115624,2013-04-24,2013-04-24,,Barb Wire,https://www.imdb.com/title/tt0115624/,movie,3.3,98,1996,"Action, Sci-Fi",23238,1996-05-03,David Hogan
111,tt1303828,2013-04-24,2013-04-24,,Defendor,https://www.imdb.com/title/tt1303828/,movie,6.8,101,2009,"Comedy, Crime, Drama",34174,2009-09-12,Peter Stebbings
112,tt0093870,2013-04-24,2013-04-24,,RoboCop,https://www.imdb.com/title/tt0093870/,movie,7.6,102,1987,"Action, Crime, Sci-Fi, Thriller",213859,1987-07-17,Paul Verhoeven
113,tt0100502,2013-04-24,2013-04-24,,RoboCop 2,https://www.imdb.com/title/tt0100502/,movie,5.8,117,1990,"Action, Crime, Sci-Fi, Thriller",75354,1990-06-22,Irvin Kershner
114,tt0107978,2013-04-24,2013-04-24,,RoboCop 3,https://www.imdb.com/title/tt0107978/,movie,4.0,104,1993,"Action, Crime, Sci-Fi, Thriller",42232,1993-05-01,Fred Dekker
115,tt0113492,2013-04-24,2013-04-24,,Judge Dredd,https://www.imdb.com/title/tt0113492/,movie,5.5,96,1995,"Action, Crime, Sci-Fi, Thriller",102791,1995-06-30,Danny Cannon
116,tt1343727,2013-04-24,2013-04-24,,Dredd,https://www.imdb.com/title/tt1343727/,movie,7.1,95,2012,"Action, Crime, Sci-Fi",233920,2012-07-11,Pete Travis
117,tt0132347,2013-04-24,2013-04-24,,Mystery Men,https://www.imdb.com/title/tt0132347/,movie,6.1,121,1999,"Action, Comedy, Fantasy, Sci-Fi",58577,1999-07-22,Kinka Usher
118,tt0311429,2013-04-24,2013-04-24,,The League of Extraordinary Gentlemen,https://www.imdb.com/title/tt0311429/,movie,5.8,110,2003,"Action, Adventure, Fantasy, Sci-Fi",157102,2003-07-11,Stephen Norrington
119,tt0132910,2013-04-24,2013-04-24,,The Crow: Salvation,https://www.imdb.com/title/tt0132910/,movie,5.0,102,2000,"Action, Crime, Fantasy, Mystery, Thriller",10152,2000-01-23,Bharat Nalluri
120,tt0212879,2013-04-24,2013-04-24,,Citizen Toxie: The Toxic Avenger IV,https://www.imdb.com/title/tt0212879/,movie,6.3,109,2000,"Action, Comedy, Fantasy, Horror, Sci-Fi",4785,2000-10-08,Lloyd Kaufman
121,tt0181836,2013-04-24,2013-04-24,,The Specials,https://www.imdb.com/title/tt0181836/,movie,5.9,82,2000,"Action, Comedy, Fantasy, Sci-Fi",2098,2000-09-18,Craig Mazin
122,tt0360486,2013-04-24,2013-04-24,,Constantine,https://www.imdb.com/title/tt0360486/,movie,7.0,121,2005,"Action, Fantasy, Horror, Mystery",276249,2005-02-07,Francis Lawrence
123,tt0405325,2013-04-24,2013-04-24,,Sky High,https://www.imdb.com/title/tt0405325/,movie,6.2,100,2005,"Adventure, Comedy, Family, Sci-Fi",71969,2005-07-24,Mike Mitchell
124,tt0353324,2013-04-24,2013-04-24,,The Crow: Wicked Prayer,https://www.imdb.com/title/tt0353324/,movie,3.1,99,2005,"Action, Adventure, Comedy, Fantasy, Horror, Thriller",7824,2005-06-03,Lance Mungia
125,tt0467110,2013-04-24,2013-04-24,,Underdog,https://www.imdb.com/title/tt0467110/,movie,4.8,84,2007,"Action, Adventure, Comedy, Family, Fantasy, Sci-Fi",18176,2007-08-03,Frederik Du Chau
126,tt0434409,2013-04-24,2013-04-24,,V for Vendetta,https://www.imdb.com/title/tt0434409/,movie,8.2,132,2005,"Action, Drama, Sci-Fi, Thriller",948657,2005-12-11,James McTeigue
127,tt0290747,2013-04-24,2013-04-24,,Man-Thing,https://www.imdb.com/title/tt0290747/,movie,4.1,97,2005,"Action, Adventure, Horror, Romance, Sci-Fi",5558,2005-04-21,Brett Leonard
128,tt0424774,2013-04-24,2013-04-24,,The Adventures of Sharkboy and Lavagirl 3-D,https://www.imdb.com/title/tt0424774/,movie,3.5,93,2005,"Action, Adventure, Comedy, Family, Fantasy, Sci-Fi",26927,2005-06-10,Robert Rodriguez
129,tt0383060,2013-04-24,2013-04-24,,Zoom,https://www.imdb.com/title/tt0383060/,movie,4.3,83,2006,"Action, Adventure, Comedy, Family, Sci-Fi",17238,2006-08-11,Peter Hewitt
130,tt0084827,2013-04-24,2013-04-24,,TRON,https://www.imdb.com/title/tt0084827/,movie,6.8,96,1982,"Action, Adventure, Sci-Fi",105900,1982-07-09,Steven Lisberger
131,tt0493464,2013-04-24,2013-04-24,,Wanted,https://www.imdb.com/title/tt0493464/,movie,6.7,110,2008,"Action, Crime, Fantasy, Thriller",338927,2008-06-12,Timur Bekmambetov
132,tt1104001,2013-04-24,2013-04-24,,Tron,https://www.imdb.com/title/tt1104001/,movie,6.8,125,2010,"Action, Adventure, Fantasy, Sci-Fi",295279,2010-11-30,Joseph Kosinski
133,tt0401792,2013-04-24,2013-04-24,,Sin City,https://www.imdb.com/title/tt0401792/,movie,8.0,124,2005,"Crime, Thriller",714094,2005-03-28,"Frank Miller, Quentin Tarantino, Robert Rodriguez"
134,tt0831887,2013-04-24,2013-04-24,,The Spirit,https://www.imdb.com/title/tt0831887/,movie,4.8,103,2008,"Action, Adventure, Crime, Fantasy, Sci-Fi, Thriller",57557,2008-12-25,Frank Miller
135,tt1075747,2013-04-24,2013-04-24,,Jonah Hex,https://www.imdb.com/title/tt1075747/,movie,4.7,81,2010,"Action, Drama, Fantasy, Thriller, Western",51688,2010-06-17,Jimmy Hayward
136,tt0448157,2013-04-24,2013-04-24,,Hancock,https://www.imdb.com/title/tt0448157/,movie,6.4,92,2008,"Action, Drama, Fantasy",410195,2008-06-16,Peter Berg
137,tt1512235,2013-04-24,2013-04-24,,Super,https://www.imdb.com/title/tt1512235/,movie,6.8,96,2010,"Action, Comedy, Drama",70422,2010-09-10,James Gunn
