Position,Const,Created,Modified,Description,Title,URL,Title Type,IMDb Rating,Runtime (mins),Year,Genres,Num Votes,Release Date,Directors
397,tt0914387,2013-04-23,2013-04-23,,Damages,https://www.imdb.com/title/tt0914387/,tvSeries,8.1,60,2007,"Crime, Drama, Mystery, Thriller",26381,2007-07-24,
398,tt1181917,2013-04-23,2013-04-23,,The Suite Life on Deck,https://www.imdb.com/title/tt1181917/,tvSeries,6.3,30,2008,"Action, Adventure, Comedy, Family",13226,2008-09-26,
399,tt1661326,2013-04-23,2013-04-23,,Shake It Up,https://www.imdb.com/title/tt1661326/,tvSeries,4.9,30,2010,"Comedy, Family",10283,2010-11-07,
400,tt0426371,2013-04-23,2013-04-23,,The Suite Life of Zack & Cody,https://www.imdb.com/title/tt0426371/,tvSeries,6.4,30,2005,"Comedy, Family",29025,2005-03-18,
401,tt0497079,2013-04-23,2013-04-23,,The Real Housewives of Orange County,https://www.imdb.com/title/tt0497079/,tvSeries,4.1,60,2006,Reality-TV,3052,2006-03-21,
402,tt2325846,2013-04-23,2013-04-23,,Dragons: Riders of Berk,https://www.imdb.com/title/tt2325846/,tvSeries,8.0,22,2012,"Animation, Adventure, Comedy, Family, Fantasy",8496,2012-08-07,
403,tt1780441,2013-04-23,2013-04-23,,Portlandia,https://www.imdb.com/title/tt1780441/,tvSeries,7.8,22,2011,Comedy,16421,2011-01-11,
404,tt0069658,2013-04-23,2013-04-23,,The Young and the Restless,https://www.imdb.com/title/tt0069658/,tvSeries,5.3,60,1973,"Drama, Romance",5211,1973-03-26,
405,tt2404111,2013-04-23,2013-04-23,,Ready for Love,https://www.imdb.com/title/tt2404111/,tvSeries,3.7,,2013,Reality-TV,200,2013-04-09,
406,tt0096657,2013-04-23,2013-04-23,,Mr. Bean,https://www.imdb.com/title/tt0096657/,tvSeries,8.5,350,1990,"Comedy, Family",87327,1990-01-01,
407,tt2299141,2013-04-23,2013-04-23,,The Syndicate,https://www.imdb.com/title/tt2299141/,tvSeries,7.6,60,2012,"Drama, Mystery",1112,2012-03-27,
408,tt0805815,2013-04-23,2013-04-23,,Cory in the House,https://www.imdb.com/title/tt0805815/,tvSeries,5.1,22,2007,"Comedy, Family",6222,2007-01-12,
409,tt1515193,2013-04-23,2013-04-23,,The Big C,https://www.imdb.com/title/tt1515193/,tvSeries,8.1,30,2010,"Comedy, Drama",13264,2010-08-16,
410,tt0262150,2013-04-23,2013-04-23,,Black Books,https://www.imdb.com/title/tt0262150/,tvSeries,8.5,25,2000,Comedy,49188,2000-09-29,
411,tt1248967,2013-04-23,2013-04-23,,Top Gear USA,https://www.imdb.com/title/tt1248967/,tvSeries,5.4,45,2008,Documentary,5579,2008-12-31,
412,tt2701582,2013-04-23,2013-04-23,,Endeavour,https://www.imdb.com/title/tt2701582/,tvSeries,8.6,89,2012,"Crime, Drama, Mystery",14035,2012-01-02,
413,tt1430587,2013-04-23,2013-04-23,,Tosh.0,https://www.imdb.com/title/tt1430587/,tvSeries,7.3,30,2009,Comedy,13919,2009-06-04,
414,tt0288937,2013-04-23,2013-04-23,,Degrassi: The Next Generation,https://www.imdb.com/title/tt0288937/,tvSeries,7.4,30,2001,"Drama, Romance",10153,2001-10-14,
