Position,Const,Created,Modified,Description,Title,URL,Title Type,IMDb Rating,Runtime (mins),Year,Genres,Num Votes,Release Date,Directors
506,tt0092494,2013-04-23,2013-04-23,,*batteries not included,https://www.imdb.com/title/tt0092494/,movie,6.6,106,1987,"Comedy, Family, Fantasy, Sci-Fi",28328,1987-12-18,Matthew Robbins
507,tt0110687,2013-04-23,2013-04-23,,North,https://www.imdb.com/title/tt0110687/,movie,4.4,87,1994,"Adventure, Comedy, Drama, Family, Fantasy",12536,1994-07-22,Rob Reiner
508,tt0110763,2013-04-23,2013-04-23,,The Pagemaster,https://www.imdb.com/title/tt0110763/,movie,6.0,80,1994,"Animation, Adventure, Comedy, Family, Fantasy, Horror",19097,1994-11-23,"Pixote Hunt, Joe Johnston"
509,tt0141109,2013-04-23,2013-04-23,,Jack Frost,https://www.imdb.com/title/tt0141109/,movie,5.3,101,1998,"Comedy, Drama, Family, Fantasy",30002,1998-12-05,Troy Miller
510,tt0120710,2013-04-23,2013-04-23,,In Dreams,https://www.imdb.com/title/tt0120710/,movie,5.5,100,1999,"Drama, Fantasy, Thriller",11729,1999-01-06,Neil Jordan
511,tt0219854,2013-04-23,2013-04-23,,The Kid,https://www.imdb.com/title/tt0219854/,movie,6.1,104,2000,"Comedy, Family, Fantasy",38080,2000-06-25,Jon Turteltaub
512,tt0288045,2013-04-23,2013-04-23,,The Medallion,https://www.imdb.com/title/tt0288045/,movie,5.2,88,2003,"Action, Comedy, Fantasy",36138,2003-08-15,Gordon Chan
513,tt0393735,2013-04-23,2013-04-23,,The Shaggy Dog,https://www.imdb.com/title/tt0393735/,movie,4.4,98,2006,"Comedy, Family, Fantasy",17093,2006-03-09,Brian Robbins
514,tt0397044,2013-04-23,2013-04-23,,Blood and Chocolate,https://www.imdb.com/title/tt0397044/,movie,5.5,98,2007,"Drama, Fantasy, Horror, Romance",16576,2007-01-25,Katja von Garnier
515,tt0780567,2013-04-23,2013-04-23,,Imagine That,https://www.imdb.com/title/tt0780567/,movie,5.6,107,2009,"Comedy, Drama, Family, Fantasy",12355,2009-06-12,Karey Kirkpatrick
516,tt1100119,2013-04-23,2013-04-23,,Shorts,https://www.imdb.com/title/tt1100119/,movie,4.8,89,2009,"Comedy, Family, Fantasy",6241,2009-08-07,Robert Rodriguez
517,tt0893402,2013-04-23,2013-04-23,,Franklyn,https://www.imdb.com/title/tt0893402/,movie,6.2,98,2008,"Drama, Fantasy, Sci-Fi, Thriller",16187,2008-10-16,Gerald McMorrow
518,tt0775362,2013-04-23,2013-04-23,,Fallen,https://www.imdb.com/title/tt0775362/,tvMovie,6.7,81,2006,"Action, Adventure, Drama, Fantasy, Sci-Fi",3644,2006-07-23,Mikael Salomon
519,tt0107756,2013-04-23,2013-04-23,,Orlando,https://www.imdb.com/title/tt0107756/,movie,7.2,94,1992,"Biography, Drama, Fantasy, Romance",12263,1992-09-01,Sally Potter
520,tt0072951,2013-04-23,2013-04-23,,Escape to Witch Mountain,https://www.imdb.com/title/tt0072951/,movie,6.4,97,1975,"Adventure, Family, Fantasy, Mystery, Sci-Fi",8254,1975-03-21,John Hough
521,tt0078754,2013-04-23,2013-04-23,,All That Jazz,https://www.imdb.com/title/tt0078754/,movie,7.8,123,1979,"Comedy, Drama, Music, Musical",24039,1979-12-16,Bob Fosse
522,tt0087075,2013-04-23,2013-04-23,,The Company of Wolves,https://www.imdb.com/title/tt0087075/,movie,6.7,95,1984,"Drama, Fantasy, Horror",13573,1984-07-31,Neil Jordan
523,tt0099472,2013-04-23,2013-04-23,,DuckTales the Movie: Treasure of the Lost Lamp,https://www.imdb.com/title/tt0099472/,movie,6.9,74,1990,"Animation, Adventure, Comedy, Family, Fantasy",23262,1990-08-03,Bob Hathcock
524,tt0102034,2013-04-23,2013-04-23,,Highlander II: The Quickening,https://www.imdb.com/title/tt0102034/,movie,4.1,91,1991,"Action, Adventure, Fantasy, Sci-Fi, Thriller",41114,1991-01-31,Russell Mulcahy
525,tt0108526,2013-04-23,2013-04-23,,We're Back! A Dinosaur's Story,https://www.imdb.com/title/tt0108526/,movie,6.1,72,1993,"Animation, Adventure, Comedy, Family, Fantasy, Musical",12400,1993-11-24,"Dick Zondag, Phil Nibbelink, Ralph Zondag, Simon Wells"
526,tt0110527,2013-04-23,2013-04-23,,Miracle on 34th Street,https://www.imdb.com/title/tt0110527/,movie,6.5,114,1994,"Family, Fantasy",28424,1994-11-18,Les Mayfield
527,tt0111333,2013-04-23,2013-04-23,,The Swan Princess,https://www.imdb.com/title/tt0111333/,movie,6.5,90,1994,"Animation, Comedy, Family, Fantasy, Musical, Romance",20698,1994-10-17,Richard Rich
528,tt0115986,2013-04-23,2013-04-23,,The Crow: City of Angels,https://www.imdb.com/title/tt0115986/,movie,4.6,84,1996,"Action, Crime, Fantasy, Thriller",17943,1996-08-30,Tim Pope
529,tt0144964,2013-04-23,2013-04-23,,Highlander: Endgame,https://www.imdb.com/title/tt0144964/,movie,4.6,87,2000,"Action, Adventure, Fantasy, Sci-Fi",18327,2000-09-01,Douglas Aarniokoski
530,tt2130271,2013-04-23,2013-04-23,,Mockingbird Lane,https://www.imdb.com/title/tt2130271/,tvSpecial,7.5,40,2012,"Comedy, Drama, Fantasy, Horror",3808,2012-10-26,Bryan Singer
531,tt1709652,2013-04-23,2013-04-23,,Dragon Age: Dawn of the Seeker,https://www.imdb.com/title/tt1709652/,movie,5.8,90,2012,"Animation, Action, Adventure, Fantasy",2696,2012-02-11,Fumihiko Sori
532,tt0419724,2013-04-23,2013-04-23,,The Haunted World of El Superbeasto,https://www.imdb.com/title/tt0419724/,video,6.0,77,2009,"Animation, Action, Comedy, Fantasy, Horror, Musical",6708,2009-09-12,Rob Zombie
533,tt0401815,2013-04-23,2013-04-23,,Tamara,https://www.imdb.com/title/tt0401815/,movie,5.2,98,2005,"Drama, Fantasy, Horror, Thriller",9143,2005-10-23,Jeremy Haft
534,tt0118954,2013-04-23,2013-04-23,,Deconstructing Harry,https://www.imdb.com/title/tt0118954/,movie,7.4,96,1997,Comedy,39756,1997-08-27,Woody Allen
535,tt0105643,2013-04-23,2013-04-23,,Troll 2,https://www.imdb.com/title/tt0105643/,movie,2.8,95,1990,"Comedy, Fantasy, Horror",28730,1990-10-03,Claudio Fragasso
536,tt0069280,2013-04-23,2013-04-23,,Slaughterhouse-Five,https://www.imdb.com/title/tt0069280/,movie,6.9,104,1972,"Comedy, Drama, Sci-Fi, War",11246,1972-03-15,George Roy Hill
537,tt0073812,2013-04-23,2013-04-23,,Tommy,https://www.imdb.com/title/tt0073812/,movie,6.6,111,1975,"Drama, Musical",17760,1975-03-19,Ken Russell
538,tt0074751,2013-04-23,2013-04-23,,King Kong,https://www.imdb.com/title/tt0074751/,movie,5.9,134,1976,"Adventure, Horror",27318,1976-09-08,John Guillermin
539,tt0091738,2013-04-23,2013-04-23,,Peggy Sue Got Married,https://www.imdb.com/title/tt0091738/,movie,6.4,103,1986,"Comedy, Drama, Fantasy, Romance",30268,1986-10-05,Francis Ford Coppola
540,tt0097044,2013-04-23,2013-04-23,,Chances Are,https://www.imdb.com/title/tt0097044/,movie,6.5,108,1989,"Comedy, Fantasy, Romance",9815,1989-03-10,Emile Ardolino
541,tt0100240,2013-04-23,2013-04-23,,The NeverEnding Story II: The Next Chapter,https://www.imdb.com/title/tt0100240/,movie,5.1,90,1990,"Adventure, Drama, Family, Fantasy",21877,1990-10-25,George Miller
542,tt0105629,2013-04-23,2013-04-23,,Toys,https://www.imdb.com/title/tt0105629/,movie,5.0,118,1992,"Adventure, Comedy, Drama, Family, Fantasy",29092,1992-12-18,Barry Levinson
543,tt0107387,2013-04-23,2013-04-23,,Leprechaun,https://www.imdb.com/title/tt0107387/,movie,4.7,92,1993,"Comedy, Fantasy, Horror",20826,1993-01-08,Mark Jones
544,tt0111143,2013-04-23,2013-04-23,,The Shadow,https://www.imdb.com/title/tt0111143/,movie,6.0,108,1994,"Action, Adventure, Crime, Fantasy, Mystery, Thriller",21524,1994-07-01,Russell Mulcahy
545,tt0117038,2013-04-23,2013-04-23,,Michael,https://www.imdb.com/title/tt0117038/,movie,5.7,105,1996,"Comedy, Drama, Fantasy",38461,1996-12-25,Nora Ephron
546,tt0192255,2013-04-23,2013-04-23,,The Little Vampire,https://www.imdb.com/title/tt0192255/,movie,5.8,95,2000,"Adventure, Comedy, Family, Fantasy",8781,2000-08-18,Uli Edel
547,tt0308353,2013-04-23,2013-04-23,,Happily N'Ever After,https://www.imdb.com/title/tt0308353/,movie,4.5,75,2006,"Animation, Adventure, Comedy, Family, Fantasy",9560,2006-12-16,"Paul Bolger, Yvette Kaplan, Dino Athanassiou, Greg Tiernan"
548,tt0940657,2013-04-23,2013-04-23,,Arthur et la vengeance de Maltazard,https://www.imdb.com/title/tt0940657/,movie,5.3,107,2009,"Animation, Adventure, Family, Fantasy",7151,2009-11-26,Luc Besson
549,tt1031241,2013-04-23,2013-04-23,,From Time to Time,https://www.imdb.com/title/tt1031241/,movie,6.7,92,2009,"Adventure, Drama, Fantasy",4093,2009-10-15,Julian Fellowes
550,tt0400435,2013-04-23,2013-04-23,,The Five People You Meet in Heaven,https://www.imdb.com/title/tt0400435/,tvMovie,7.4,180,2004,"Drama, Fantasy",5443,2004-12-05,Lloyd Kramer
551,tt1131749,2013-04-23,2013-04-23,,Poison Ivy: The Secret Society,https://www.imdb.com/title/tt1131749/,tvMovie,4.4,95,2008,"Drama, Thriller",1826,2008-05-01,Jason Hreno
552,tt0412915,2013-04-23,2013-04-23,,The Librarian: Quest for the Spear,https://www.imdb.com/title/tt0412915/,tvMovie,6.3,92,2004,"Action, Adventure, Comedy, Drama, Fantasy, Romance, Thriller",16934,2004-12-05,Peter Winther
553,tt0244353,2013-04-23,2013-04-23,,The Mists of Avalon,https://www.imdb.com/title/tt0244353/,tvMiniSeries,7.0,183,2001,"Drama, Fantasy",8022,2001-07-15,
554,tt0113819,2013-04-23,2013-04-23,,Mighty Aphrodite,https://www.imdb.com/title/tt0113819/,movie,7.1,95,1995,"Comedy, Fantasy, Romance",35678,1995-09-01,Woody Allen
555,tt0118178,2013-04-23,2013-04-23,,Wish Upon a Star,https://www.imdb.com/title/tt0118178/,tvMovie,6.9,90,1996,"Comedy, Family, Fantasy",6453,1996-11-12,Blair Treu
556,tt0102343,2013-04-23,2013-04-23,,Love Potion No. 9,https://www.imdb.com/title/tt0102343/,movie,5.7,92,1992,"Comedy, Fantasy, Romance",12159,1992-11-13,Dale Launer
557,tt0087910,2013-04-23,2013-04-23,,The Philadelphia Experiment,https://www.imdb.com/title/tt0087910/,movie,6.1,102,1984,"Adventure, Drama, Romance, Sci-Fi, Thriller",12961,1984-08-03,Stewart Raffill
558,tt1564777,2013-04-23,2013-04-23,,Fallen,https://www.imdb.com/title/tt1564777/,movie,5.5,91,2016,"Adventure, Drama, Fantasy, Romance, Thriller",11559,2016-11-10,Scott Hicks
559,tt0076054,2013-04-23,2013-04-23,,Freaky Friday,https://www.imdb.com/title/tt0076054/,movie,6.3,95,1976,"Comedy, Family, Fantasy",10660,1976-12-17,Gary Nelson
560,tt0090357,2013-04-23,2013-04-23,,Young Sherlock Holmes,https://www.imdb.com/title/tt0090357/,movie,6.8,109,1985,"Adventure, Fantasy, Mystery, Thriller",17265,1985-12-04,Barry Levinson
561,tt0101698,2013-04-23,2013-04-23,,Defending Your Life,https://www.imdb.com/title/tt0101698/,movie,7.3,112,1991,"Comedy, Drama, Fantasy",15462,1991-03-22,Albert Brooks
562,tt0107626,2013-04-23,2013-04-23,,My Boyfriend's Back,https://www.imdb.com/title/tt0107626/,movie,5.4,85,1993,"Comedy, Fantasy, Horror, Romance",3963,1993-08-06,Bob Balaban
563,tt0116756,2013-04-23,2013-04-23,,Kazaam,https://www.imdb.com/title/tt0116756/,movie,2.9,93,1996,"Comedy, Family, Fantasy, Musical",21660,1996-07-17,Paul Michael Glaser
564,tt0120595,2013-04-23,2013-04-23,,Babe: Pig in the City,https://www.imdb.com/title/tt0120595/,movie,5.8,97,1998,"Adventure, Comedy, Drama, Family, Fantasy",29342,1998-11-25,George Miller
565,tt0145893,2013-04-23,2013-04-23,,Simply Irresistible,https://www.imdb.com/title/tt0145893/,movie,5.3,96,1999,"Comedy, Drama, Fantasy, Romance",12607,1999-02-05,Mark Tarlov
566,tt0206420,2013-04-23,2013-04-23,,Woman on Top,https://www.imdb.com/title/tt0206420/,movie,5.3,92,2000,"Comedy, Fantasy, Romance",9513,2000-05-31,Fina Torres
567,tt0231775,2013-04-23,2013-04-23,,Down to Earth,https://www.imdb.com/title/tt0231775/,movie,5.4,87,2001,"Comedy, Fantasy",20608,2001-02-12,"Paul Weitz, Chris Weitz"
568,tt0461703,2013-04-23,2013-04-23,,Skinwalkers,https://www.imdb.com/title/tt0461703/,movie,4.6,110,2006,"Action, Fantasy, Horror, Thriller",12495,2006-05-22,James Isaac
569,tt1618435,2013-04-23,2013-04-23,,Scooby-Doo! Curse of the Lake Monster,https://www.imdb.com/title/tt1618435/,tvMovie,5.2,79,2010,"Animation, Adventure, Comedy, Family, Fantasy, Mystery",3383,2010-10-16,Brian Levant
570,tt1219817,2013-04-23,2013-04-23,,Going Postal,https://www.imdb.com/title/tt1219817/,tvMiniSeries,7.8,185,2010,"Comedy, Fantasy, Mystery, Romance",7407,2010-05-30,
571,tt1146438,2013-04-23,2013-04-23,,The Librarian: The Curse of the Judas Chalice,https://www.imdb.com/title/tt1146438/,tvMovie,6.5,90,2008,"Action, Adventure, Comedy, Fantasy, Romance, Thriller",11244,2008-12-07,Jonathan Frakes
572,tt0464799,2013-04-23,2013-04-23,,The Curse of King Tut's Tomb,https://www.imdb.com/title/tt0464799/,tvMovie,4.5,170,2006,"Adventure, Fantasy, Horror",2019,2006-04-11,Russell Mulcahy
573,tt0481797,2013-04-23,2013-04-23,,Youth Without Youth,https://www.imdb.com/title/tt0481797/,movie,6.3,124,2007,"Drama, Fantasy, Mystery, Romance",12385,2007-10-20,Francis Ford Coppola
574,tt0371552,2013-04-23,2013-04-23,,Astérix et les Vikings,https://www.imdb.com/title/tt0371552/,movie,6.0,78,2006,"Animation, Adventure, Comedy, Family, Fantasy, Romance",9813,2006-04-05,"Jesper Møller, Stefan Fjeldmark"
575,tt1105729,2013-04-23,2013-04-23,,The Good Witch,https://www.imdb.com/title/tt1105729/,tvMovie,7.2,89,2008,"Drama, Family, Fantasy",3029,2008-01-18,Craig Pryce
576,tt0387541,2013-04-23,2013-04-23,,Ring of the Nibelungs,https://www.imdb.com/title/tt0387541/,tvMovie,6.7,184,2004,"Action, Adventure, Drama, Fantasy",8916,2004-11-19,Uli Edel
577,tt0368667,2013-04-23,2013-04-23,,Interstella 5555: The 5tory of the 5ecret 5tar 5ystem,https://www.imdb.com/title/tt0368667/,movie,7.9,68,2003,"Animation, Action, Adventure, Music, Sci-Fi",12644,2003-05-18,"Leiji Matsumoto, Kazuhisa Takenouchi, Hirotoshi Rissen, Daisuke Nishio"
578,tt0179148,2013-04-23,2013-04-23,,The Devil's Arithmetic,https://www.imdb.com/title/tt0179148/,tvMovie,6.5,95,1999,"Drama, Fantasy, War",3461,1999-03-28,Donna Deitch
579,tt0264508,2013-04-23,2013-04-23,,Dagon,https://www.imdb.com/title/tt0264508/,movie,6.3,95,2001,"Fantasy, Horror, Mystery",15094,2001-10-12,Stuart Gordon
580,tt0165832,2013-04-23,2013-04-23,,Interstate 60: Episodes of the Road,https://www.imdb.com/title/tt0165832/,movie,7.7,116,2002,"Adventure, Comedy, Drama, Fantasy",27475,2002-04-13,Bob Gale
581,tt0128996,2013-04-23,2013-04-23,,The Wonderful World of Disney: Cinderella,https://www.imdb.com/title/tt0128996/,tvEpisode,6.5,88,1997,"Action, Adventure, Comedy, Drama, Family, Fantasy, Musical",5358,1997-11-02,Robert Iscove
582,tt0071994,2013-04-23,2013-04-23,,Phantom of the Paradise,https://www.imdb.com/title/tt0071994/,movie,7.4,91,1974,"Comedy, Drama, Fantasy, Horror, Music, Musical, Romance, Thriller",14320,1974-11-01,Brian De Palma
583,tt0070358,2013-04-23,2013-04-23,,Malizia,https://www.imdb.com/title/tt0070358/,movie,6.5,97,1973,"Comedy, Drama, Romance",2053,1973-03-25,Salvatore Samperi
584,tt0077663,2013-04-23,2013-04-23,,Heaven Can Wait,https://www.imdb.com/title/tt0077663/,movie,6.9,101,1978,"Comedy, Fantasy, Romance, Sport",16861,1978-06-28,"Warren Beatty, Buck Henry"
585,tt0107091,2013-04-23,2013-04-23,,Heart and Souls,https://www.imdb.com/title/tt0107091/,movie,6.9,104,1993,"Comedy, Drama, Fantasy, Romance",14892,1993-08-13,Ron Underwood
586,tt0117372,2013-04-23,2013-04-23,,The Preacher's Wife,https://www.imdb.com/title/tt0117372/,movie,5.5,123,1996,"Comedy, Drama, Fantasy, Romance",10211,1996-12-13,Penny Marshall
587,tt0131704,2013-04-23,2013-04-23,,The Adventures of Rocky & Bullwinkle,https://www.imdb.com/title/tt0131704/,movie,4.2,92,2000,"Animation, Adventure, Comedy, Family, Fantasy",18303,2000-06-24,Des McAnuff
588,tt0240462,2013-04-23,2013-04-23,,Dr. Dolittle 2,https://www.imdb.com/title/tt0240462/,movie,4.7,87,2001,"Comedy, Family, Fantasy",38993,2001-06-19,Steve Carr
589,tt0190524,2013-04-23,2013-04-23,,Left Behind,https://www.imdb.com/title/tt0190524/,video,4.6,96,2000,"Action, Drama, Fantasy, Sci-Fi, Thriller",8562,2000-10-31,Vic Sarin
590,tt0407121,2013-04-23,2013-04-23,,Pooh's Heffalump Movie,https://www.imdb.com/title/tt0407121/,movie,6.4,68,2005,"Animation, Comedy, Family, Fantasy, Musical, Mystery",5620,2005-02-10,Frank Nissen
591,tt1190617,2013-04-23,2013-04-23,,An American Carol,https://www.imdb.com/title/tt1190617/,movie,4.3,83,2008,"Comedy, Fantasy",9110,2008-10-03,David Zucker
592,tt0462219,2013-04-23,2013-04-23,,Camille,https://www.imdb.com/title/tt0462219/,movie,6.1,94,2008,"Adventure, Comedy, Drama, Fantasy, Romance",4353,2008-04-13,Gregory Mackenzie
593,tt0132910,2013-04-23,2013-04-23,,The Crow: Salvation,https://www.imdb.com/title/tt0132910/,movie,5.0,102,2000,"Action, Crime, Fantasy, Mystery, Thriller",10152,2000-01-23,Bharat Nalluri
594,tt0119227,2013-04-23,2013-04-23,,Snow White: A Tale of Terror,https://www.imdb.com/title/tt0119227/,movie,6.3,100,1997,"Fantasy, Horror",9261,1997-05-09,Michael Cohn
595,tt0098622,2013-04-23,2013-04-23,,Warlock,https://www.imdb.com/title/tt0098622/,movie,6.2,103,1989,"Action, Fantasy, Horror, Thriller",13671,1989-05-31,Steve Miner
596,tt0098577,2013-04-23,2013-04-23,,Vampire's Kiss,https://www.imdb.com/title/tt0098577/,movie,5.9,103,1988,"Comedy, Horror",12205,1988-05-31,Robert Bierman
597,tt0089110,2013-04-23,2013-04-23,,Ewoks: The Battle for Endor,https://www.imdb.com/title/tt0089110/,tvMovie,5.5,94,1985,"Adventure, Family, Fantasy, Sci-Fi",7488,1985-11-24,"Ken Wheat, Jim Wheat"
598,tt0095655,2013-04-23,2013-04-23,,Moonwalker,https://www.imdb.com/title/tt0095655/,movie,6.1,93,1988,"Action, Crime, Fantasy, Music, Thriller",14754,1988-10-29,"Colin Chilvers, Jerry Kramer"
599,tt2558568,2013-04-23,2013-04-23,,Infinity: Chronicles of Nick,https://www.imdb.com/title/tt2558568/,movie,,,,Fantasy,,,
600,tt0082288,2013-04-23,2013-04-23,,Dragonslayer,https://www.imdb.com/title/tt0082288/,movie,6.7,108,1981,"Action, Adventure, Fantasy",13314,1981-06-26,Matthew Robbins
601,tt0092115,2013-04-23,2013-04-23,,Troll,https://www.imdb.com/title/tt0092115/,movie,4.4,82,1986,"Comedy, Fantasy, Horror",8407,1986-01-17,John Carl Buechler
602,tt0093075,2013-04-23,2013-04-23,,The Gate,https://www.imdb.com/title/tt0093075/,movie,6.0,85,1987,"Fantasy, Horror",12911,1987-04-21,Tibor Takács
603,tt0095560,2013-04-23,2013-04-23,,Mac and Me,https://www.imdb.com/title/tt0095560/,movie,3.4,95,1988,"Adventure, Family, Fantasy, Sci-Fi",9619,1988-08-12,Stewart Raffill
604,tt0096073,2013-04-23,2013-04-23,,The Seventh Sign,https://www.imdb.com/title/tt0096073/,movie,5.9,97,1988,"Drama, Fantasy, Horror, Thriller",12101,1988-04-01,Carl Schultz
605,tt0100260,2013-04-23,2013-04-23,,Nightbreed,https://www.imdb.com/title/tt0100260/,movie,6.6,102,1990,"Action, Fantasy, Horror",17468,1990-02-16,Clive Barker
606,tt0102250,2013-04-23,2013-04-23,,L.A. Story,https://www.imdb.com/title/tt0102250/,movie,6.7,95,1991,"Comedy, Drama, Fantasy, Romance",27777,1991-02-08,Mick Jackson
607,tt0107665,2013-04-23,2013-04-23,,Needful Things,https://www.imdb.com/title/tt0107665/,movie,6.2,120,1993,"Crime, Drama, Fantasy, Horror, Thriller",20180,1993-08-27,Fraser C. Heston
608,tt0110027,2013-04-23,2013-04-23,,Highlander III: The Sorcerer,https://www.imdb.com/title/tt0110027/,movie,4.4,99,1994,"Action, Fantasy, Romance, Sci-Fi",18609,1994-11-30,Andrew Morahan
609,tt0113303,2013-04-23,2013-04-23,,Hideaway,https://www.imdb.com/title/tt0113303/,movie,5.3,106,1995,"Fantasy, Horror, Thriller",5848,1995-03-03,Brett Leonard
610,tt0111359,2013-04-23,2013-04-23,,Tall Tale,https://www.imdb.com/title/tt0111359/,movie,5.9,96,1995,"Adventure, Family, Fantasy, Western",3027,1995-03-24,Jeremiah S. Chechik
611,tt0189192,2013-04-23,2013-04-23,,Just Visiting,https://www.imdb.com/title/tt0189192/,movie,5.8,88,2001,"Comedy, Fantasy, Sci-Fi",17259,2001-04-06,Jean-Marie Poiré
612,tt0235679,2013-04-23,2013-04-23,,Gekijô-ban poketto monsutâ: Kesshô-tô no teiô,https://www.imdb.com/title/tt0235679/,movie,5.7,93,2000,"Animation, Action, Adventure, Family, Fantasy, Sci-Fi",11512,2000-07-08,"Michael Haigney, Kunihiko Yuyama"
613,tt0361500,2013-04-23,2013-04-23,,Delgo,https://www.imdb.com/title/tt0361500/,movie,4.4,94,2008,"Animation, Adventure, Comedy, Family, Fantasy, Romance",2703,2008-04-17,"Jason Maurer, Marc F. Adler"
614,tt0484111,2013-04-23,2013-04-23,,The Good Night,https://www.imdb.com/title/tt0484111/,movie,5.8,93,2007,"Comedy, Drama, Fantasy, Music, Romance",8021,2007-01-25,Jake Paltrow
615,tt0765458,2013-04-23,2013-04-23,,Terry Pratchett's Hogfather,https://www.imdb.com/title/tt0765458/,tvMovie,7.6,189,2006,"Adventure, Fantasy, Thriller",8867,2006-12-17,Vadim Jean
616,tt0430674,2013-04-23,2013-04-23,,The Thief Lord,https://www.imdb.com/title/tt0430674/,movie,6.0,98,2006,"Adventure, Drama, Family, Fantasy",5524,2006-01-05,Richard Claus
617,tt0129871,2013-04-23,2013-04-23,,Desperation,https://www.imdb.com/title/tt0129871/,tvMovie,5.3,131,2006,"Drama, Fantasy, Horror, Mystery, Thriller",10262,2006-05-23,Mick Garris
618,tt0216651,2013-04-23,2013-04-23,,Vampire Hunter D: Bloodlust,https://www.imdb.com/title/tt0216651/,movie,7.7,103,2000,"Animation, Action, Fantasy, Horror, Sci-Fi",26701,2000-07-31,Yoshiaki Kawajiri
619,tt0274636,2013-04-23,2013-04-23,,The Luck of the Irish,https://www.imdb.com/title/tt0274636/,tvMovie,6.3,86,2001,"Adventure, Comedy, Drama, Family, Fantasy, Sport",5767,2001-03-09,Paul Hoen
620,tt0097289,2013-04-23,2013-04-23,,Erik the Viking,https://www.imdb.com/title/tt0097289/,movie,6.2,107,1989,"Comedy, Adventure, Fantasy",12087,1989-08-31,Terry Jones
621,tt0089853,2013-04-23,2013-04-23,,The Purple Rose of Cairo,https://www.imdb.com/title/tt0089853/,movie,7.7,82,1985,"Comedy, Fantasy, Romance",42989,1985-03-01,Woody Allen
622,tt0096426,2013-04-23,2013-04-23,,Waxwork,https://www.imdb.com/title/tt0096426/,movie,6.2,95,1988,"Comedy, Horror",9493,1988-06-17,Anthony Hickox
623,tt0087225,2013-04-23,2013-04-23,,The Ewok Adventure,https://www.imdb.com/title/tt0087225/,tvMovie,5.5,96,1984,"Adventure, Family, Fantasy, Sci-Fi",8723,1984-11-25,John Korty
624,tt0088693,2013-04-23,2013-04-23,,Alice in Wonderland,https://www.imdb.com/title/tt0088693/,tvMovie,7.4,187,1985,"Adventure, Family, Fantasy, Musical",2648,1985-12-09,Harry Harris
625,tt0068361,2013-04-23,2013-04-23,,Le charme discret de la bourgeoisie,https://www.imdb.com/title/tt0068361/,movie,7.9,102,1972,Comedy,33527,1972-09-15,Luis Buñuel
626,tt0067445,2013-04-23,2013-04-23,,Morte a Venezia,https://www.imdb.com/title/tt0067445/,movie,7.5,130,1971,Drama,16543,1971-03-01,Luchino Visconti
627,tt0076929,2013-04-23,2013-04-23,,Wizards,https://www.imdb.com/title/tt0076929/,movie,6.5,80,1977,"Animation, Adventure, Fantasy, Sci-Fi",9159,1977-01-31,Ralph Bakshi
628,tt0071502,2013-04-23,2013-04-23,,Il fiore delle mille e una notte,https://www.imdb.com/title/tt0071502/,movie,6.8,130,1974,"Comedy, Drama, Fantasy, History, Romance",6259,1974-05-20,Pier Paolo Pasolini
629,tt0103016,2013-04-23,2013-04-23,,Switch,https://www.imdb.com/title/tt0103016/,movie,5.8,103,1991,"Comedy, Fantasy",7912,1991-05-10,Blake Edwards
630,tt0101821,2013-04-23,2013-04-23,,Ernest Scared Stupid,https://www.imdb.com/title/tt0101821/,movie,5.8,91,1991,"Comedy, Family, Fantasy",9892,1991-10-11,John R. Cherry III
631,tt0120142,2013-04-23,2013-04-23,,The Sixth Man,https://www.imdb.com/title/tt0120142/,movie,5.7,107,1997,"Comedy, Drama, Fantasy, Romance, Sport",5072,1997-03-28,Randall Miller
632,tt0120524,2013-04-23,2013-04-23,,Wishmaster,https://www.imdb.com/title/tt0120524/,movie,5.8,90,1997,"Fantasy, Horror",17927,1997-09-19,Robert Kurtzman
633,tt0166276,2013-04-23,2013-04-23,,Monkeybone,https://www.imdb.com/title/tt0166276/,movie,4.7,93,2001,"Animation, Comedy, Fantasy",15809,2001-02-23,Henry Selick
634,tt0353324,2013-04-23,2013-04-23,,The Crow: Wicked Prayer,https://www.imdb.com/title/tt0353324/,movie,3.1,99,2005,"Action, Adventure, Comedy, Fantasy, Horror, Thriller",7824,2005-06-03,Lance Mungia
635,tt0455596,2013-04-23,2013-04-23,,The Librarian: Return to King Solomon's Mines,https://www.imdb.com/title/tt0455596/,tvMovie,6.3,92,2006,"Action, Adventure, Comedy, Drama, Fantasy, Romance, Thriller",12172,2006-10-09,Jonathan Frakes
636,tt0469640,2013-04-23,2013-04-23,,Bathory,https://www.imdb.com/title/tt0469640/,movie,5.9,141,2008,"Biography, Drama, Fantasy, History",3943,2008-07-04,Juraj Jakubisko
637,tt0406728,2013-04-23,2013-04-23,,Dungeons & Dragons: Wrath of the Dragon God,https://www.imdb.com/title/tt0406728/,tvMovie,4.8,105,2005,"Action, Adventure, Fantasy",5397,2005-09-30,Gerry Lively
638,tt0347840,2013-04-23,2013-04-23,,Rabbits,https://www.imdb.com/title/tt0347840/,short,7.0,43,2002,"Short, Drama, Fantasy, Horror, Mystery, Thriller",6463,,David Lynch
639,tt0280720,2013-04-23,2013-04-23,,The Guru,https://www.imdb.com/title/tt0280720/,movie,5.4,94,2002,"Comedy, Music, Romance",14405,2002-08-21,Daisy von Scherler Mayer
