Position,Const,Created,Modified,Description,Title,URL,Title Type,IMDb Rating,Runtime (mins),Year,Genres,Num Votes,Release Date,Directors
459,tt0215688,2013-04-23,2013-04-23,,The Cube,https://www.imdb.com/title/tt0215688/,short,6.9,,1980,"Animation, Short",344,,Kamil Pixa
460,tt1146433,2013-04-23,2013-04-23,,A Chipmunk Christmas,https://www.imdb.com/title/tt1146433/,tvShort,7.3,30,1981,"Animation, Short, Family, Musical",470,1981-12-14,Phil Monroe
461,tt0267024,2013-04-23,2013-04-23,,Thru the Moebius Strip,https://www.imdb.com/title/tt0267024/,movie,5.2,87,2005,"Animation, Adventure, Sci-Fi",456,2005-12-30,Glenn Chaika
462,tt0884322,2013-04-23,2013-04-23,,Casper's Scare School,https://www.imdb.com/title/tt0884322/,tvMovie,4.7,78,2006,"Animation, Comedy, Family, Fantasy, Horror",462,2006-10-20,Mark Gravas
463,tt0086489,2013-04-23,2013-04-23,,Twice Upon a Time,https://www.imdb.com/title/tt0086489/,movie,7.0,74,1983,"Animation, Action, Adventure, Comedy, Family, Fantasy",989,1983-08-05,"John Korty, Charles Swenson"
464,tt2095004,2013-04-23,2013-04-23,,Where the Dead Go to Die,https://www.imdb.com/title/tt2095004/,movie,3.9,95,2012,"Animation, Fantasy, Horror",807,2012-01-27,Jimmy ScreamerClauz
465,tt0131400,2013-04-23,2013-04-23,,Footrot Flats: The Dog's Tale,https://www.imdb.com/title/tt0131400/,movie,7.1,71,1986,"Animation, Comedy",785,1986-04-09,Murray Ball
466,tt0430377,2013-04-23,2013-04-23,,Muhammad: The Last Prophet,https://www.imdb.com/title/tt0430377/,movie,7.7,95,2002,"Animation, Biography, Drama, History, War",1071,2002-11-08,Richard Rich
467,tt2171416,2013-04-23,2013-04-23,,Life's a Jungle: Africa's Most Wanted,https://www.imdb.com/title/tt2171416/,movie,1.7,101,2012,"Animation, Family",279,2012-05-15,Robert D. Hanna
468,tt0089984,2013-04-23,2013-04-23,,The Secret of the Sword,https://www.imdb.com/title/tt0089984/,movie,7.2,100,1985,"Animation, Action, Adventure, Comedy, Family, Fantasy, Sci-Fi",2095,1985-03-22,"Gwen Wetzler, Ed Friedman, Marsh Lamore, Lou Kachivas, Bill Reed"
469,tt1520368,2013-04-23,2013-04-23,,Night of the Living Dead: Reanimated,https://www.imdb.com/title/tt1520368/,movie,4.4,96,2009,"Animation, Action, Drama, Fantasy, Horror, Thriller",236,2009-09-01,Mike Schneider
470,tt0192578,2013-04-23,2013-04-23,,Scooby-Doo in Arabian Nights,https://www.imdb.com/title/tt0192578/,tvMovie,6.0,69,1994,"Animation, Comedy, Family, Fantasy",1263,1994-09-03,"Jun Falkenstein, Joanna Romersa"
471,tt1219699,2013-04-23,2013-04-23,,My Little Pony,https://www.imdb.com/title/tt1219699/,tvMovie,6.9,30,1984,"Animation, Family, Fantasy, Musical",560,1984-04-14,"Tom Ray, Bob Richardson, Nelson Shin, Gerry Chiniquy, Milton Gray, John Gibbs"
472,tt0259308,2013-04-23,2013-04-23,,Felix the Cat: The Movie,https://www.imdb.com/title/tt0259308/,movie,5.0,82,1988,"Animation, Adventure, Comedy, Family, Fantasy, Musical, Sci-Fi",1249,1988-10-01,Tibor Hernádi
473,tt1043748,2013-04-23,2013-04-23,,Tales of the Riverbank,https://www.imdb.com/title/tt1043748/,movie,5.2,76,2008,"Animation, Family",202,2008-09-25,John Henderson
474,tt0468445,2013-04-23,2013-04-23,,The Amazing Screw-On Head,https://www.imdb.com/title/tt0468445/,tvShort,7.9,22,2006,"Animation, Short, Action, Comedy, Horror",1790,2006-08-20,Chris Prynoski
475,tt2114454,2013-04-23,2013-04-23,,Red vs. Blue: Project Freelancer,https://www.imdb.com/title/tt2114454/,tvEpisode,8.2,125,2011,"Animation, Action, Adventure, Comedy, Fantasy, Sci-Fi",1072,2011-11-15,"Burnie Burns, Matt Hullum"
476,tt0357545,2013-04-23,2013-04-23,,The Chosen One,https://www.imdb.com/title/tt0357545/,movie,5.1,79,2007,"Animation, Action, Comedy",216,2007-10-13,Chris Lackey
477,tt0424958,2013-04-23,2013-04-23,,Disaster!,https://www.imdb.com/title/tt0424958/,movie,5.1,83,2005,"Animation, Comedy, Sci-Fi",1170,2005-11-04,Roy T. Wood
478,tt2309836,2013-04-23,2013-04-23,,Black Hat,https://www.imdb.com/title/tt2309836/,movie,,,,"Animation, Comedy, Drama",,,Robbie Bryan
479,tt2396224,2013-04-23,2013-04-23,,It's Such a Beautiful Day,https://www.imdb.com/title/tt2396224/,movie,8.3,62,2012,"Animation, Comedy, Drama, Fantasy",9050,2012-08-24,Don Hertzfeldt
480,tt0293092,2013-04-23,2013-04-23,,Dexter's Laboratory: Ego Trip,https://www.imdb.com/title/tt0293092/,tvMovie,7.6,50,1999,"Animation, Comedy, Family, Sci-Fi",1168,1999-12-10,Genndy Tartakovsky
481,tt1109488,2013-04-23,2013-04-23,,Mars,https://www.imdb.com/title/tt1109488/,movie,6.0,90,2010,"Animation, Comedy, Sci-Fi",351,2010-03-13,Geoff Marslett
482,tt0372238,2013-04-23,2013-04-23,,Dinotopia: Quest for the Ruby Sunstone,https://www.imdb.com/title/tt0372238/,movie,5.4,75,2005,"Animation, Adventure, Comedy, Family, Fantasy, Sci-Fi",322,2005-05-17,Davis Doi
483,tt0144608,2013-04-23,2013-04-23,,Sinbad: Beyond the Veil of Mists,https://www.imdb.com/title/tt0144608/,movie,5.3,85,2000,"Action, Animation",526,2000-02-03,"Alan Jacobs, Evan Ricks"
484,tt0067280,2013-04-23,2013-04-23,,Journey Back to Oz,https://www.imdb.com/title/tt0067280/,movie,6.2,88,1972,"Animation, Adventure, Comedy, Fantasy, Musical",444,1972-12-14,Hal Sutherland
485,tt0192175,2013-04-23,2013-04-23,,The Jetsons Meet the Flintstones,https://www.imdb.com/title/tt0192175/,tvMovie,6.7,92,1987,"Animation, Comedy, Family, Romance, Sci-Fi",1980,1987-11-15,"Don Lusk, Ray Patterson"
486,tt0227173,2013-04-23,2013-04-23,,"Olive, the Other Reindeer",https://www.imdb.com/title/tt0227173/,tvMovie,7.1,45,1999,"Animation, Comedy, Family, Fantasy, Musical",1955,1999-12-17,Steve Moore
487,tt0083701,2013-04-23,2013-04-23,,Bugs Bunny's 3rd Movie: 1001 Rabbit Tales,https://www.imdb.com/title/tt0083701/,movie,7.1,74,1982,"Animation, Adventure, Comedy, Family, Music",1559,1982-11-19,"Robert McKimson, Chuck Jones, Friz Freleng"
488,tt0970933,2013-04-23,2013-04-23,,Film Noir,https://www.imdb.com/title/tt0970933/,movie,6.4,97,2007,"Animation, Crime, Mystery",1483,2007-03-02,"Risto Topaloski, D. Jud Jones"
490,tt1789846,2013-04-23,2013-04-23,,Monster High: New Ghoul at School,https://www.imdb.com/title/tt1789846/,tvShort,6.9,23,2010,"Animation, Short, Fantasy",409,2010-10-31,"Eric Radomski, Audu Paden"
491,tt0085390,2013-04-23,2013-04-23,,Daffy Duck's Movie: Fantastic Island,https://www.imdb.com/title/tt0085390/,movie,7.0,78,1983,"Family, Animation, Comedy",1523,1983-08-05,"Robert McKimson, Phil Monroe, Friz Freleng, Chuck Jones"
492,tt0125058,2013-04-23,2013-04-23,,Dancing on the Moon,https://www.imdb.com/title/tt0125058/,movie,6.3,87,1997,"Drama, Family",210,1997-09-30,Kit Hood
493,tt0074705,2013-04-23,2013-04-23,,Jack and the Beanstalk,https://www.imdb.com/title/tt0074705/,movie,7.3,93,1974,"Animation, Adventure, Family, Fantasy, Musical",751,1974-07-20,Gisaburô Sugii
494,tt0382942,2013-04-23,2013-04-23,,Rescue Heroes: The Movie,https://www.imdb.com/title/tt0382942/,movie,5.9,83,2003,"Animation, Family",106,2003-10-24,Ron Pitts
495,tt1323515,2013-04-23,2013-04-23,,Dora Saves the Snow Princess,https://www.imdb.com/title/tt1323515/,tvMovie,4.5,93,2008,"Animation, Family",26,2008-11-03,"Henry Madden, Allan Jacobsen, George Chialtas"
496,tt0250440,2013-04-23,2013-04-23,,Daria in 'Is It Fall Yet?',https://www.imdb.com/title/tt0250440/,tvMovie,8.2,75,2000,"Animation, Comedy",3331,2000-08-27,"Karen Disher, Guy Moore"
497,tt1146431,2013-04-23,2013-04-23,,Ben 10: Secret of the Omnitrix,https://www.imdb.com/title/tt1146431/,tvMovie,7.2,71,2007,"Animation, Action, Adventure, Sci-Fi",1379,2007-08-10,"Sebastian Montes, Scooter Tidwell"
498,tt0084070,2013-04-23,2013-04-23,,Hey Good Lookin',https://www.imdb.com/title/tt0084070/,movie,6.4,76,1982,"Animation, Comedy, Drama, Romance",690,1982-10-01,Ralph Bakshi
499,tt0233691,2013-04-23,2013-04-23,,Faeries,https://www.imdb.com/title/tt0233691/,movie,5.8,90,1999,"Animation, Adventure, Family, Fantasy",364,1999-06-23,Gary Hurst
500,tt1640145,2013-04-23,2013-04-23,,Lego Atlantis,https://www.imdb.com/title/tt1640145/,tvShort,5.7,22,2010,"Animation, Short, Adventure, Family, Fantasy",125,2010-01-15,Mark Baldo
501,tt0084060,2013-04-23,2013-04-23,,Heidi's Song,https://www.imdb.com/title/tt0084060/,movie,6.2,94,1982,"Animation, Family, Musical",224,1982-11-19,Robert Taylor
502,tt0091123,2013-04-23,2013-04-23,,GoBots: Battle of the Rock Lords,https://www.imdb.com/title/tt0091123/,movie,5.8,75,1986,"Animation, Action, Adventure, Family, Sci-Fi",440,1986-03-21,"Don Lusk, Ray Patterson, Alan Zaslove"
503,tt0066328,2013-04-23,2013-04-23,,Santa and the Three Bears,https://www.imdb.com/title/tt0066328/,movie,7.2,46,1970,"Animation, Family, Fantasy",514,1970-11-07,"Barry Mahon, Tony Benedict"
504,tt0079828,2013-04-23,2013-04-23,,Rudolph and Frosty's Christmas in July,https://www.imdb.com/title/tt0079828/,tvMovie,6.6,97,1979,"Animation, Adventure, Comedy, Family, Fantasy, Musical, Romance",1680,1979-11-25,"Jules Bass, Arthur Rankin Jr."
505,tt0120733,2013-04-23,2013-04-23,,Lion of Oz,https://www.imdb.com/title/tt0120733/,movie,5.8,74,2000,"Family, Animation, Musical",265,2000-09-26,Tim Deacon
506,tt0348060,2013-04-23,2013-04-23,,The Snow Queen,https://www.imdb.com/title/tt0348060/,movie,6.0,75,1995,Animation,412,1995-11-21,Martin Gates
507,tt1762364,2013-04-23,2013-04-23,,The Trashmaster,https://www.imdb.com/title/tt1762364/,movie,6.6,90,2010,"Animation, Action",407,2010-10-23,Mathieu Weschler
508,tt0110121,2013-04-23,2013-04-23,,In Search of Dr. Seuss,https://www.imdb.com/title/tt0110121/,tvMovie,7.2,90,1994,"Animation, Biography, Comedy, Family",426,1994-11-06,Vincent Paterson
509,tt2332839,2013-04-23,2013-04-23,,The Pirates! Band of Misfits: Starz/Encore Special,https://www.imdb.com/title/tt2332839/,tvMovie,6.7,,2012,Animation,10,2012-02-23,
510,tt1931569,2013-04-23,2013-04-23,,El gran milagro,https://www.imdb.com/title/tt1931569/,movie,4.5,70,2011,"Animation, Drama",260,2011-10-14,Bruce Morris
511,tt0113735,2013-04-23,2013-04-23,,The Magic 7,https://www.imdb.com/title/tt0113735/,tvMovie,7.1,,2009,"Adventure, Animation, Family",212,,Roger Holzberg
512,tt0191405,2013-04-23,2013-04-23,,Rockin' with Judy Jetson,https://www.imdb.com/title/tt0191405/,tvMovie,6.4,92,1988,"Animation, Adventure, Comedy, Family, Music, Sci-Fi",163,1988-07-02,"Ray Patterson, Paul Sommer"
513,tt1773768,2013-04-23,2013-04-23,,The Strawberry Shortcake Movie: Sky's the Limit,https://www.imdb.com/title/tt1773768/,movie,5.6,72,2009,"Animation, Family",55,2009-09-15,David Mucci Fassett
514,tt1527821,2013-04-23,2013-04-23,,Heart String Marionette,https://www.imdb.com/title/tt1527821/,movie,6.1,122,2012,"Animation, Action",159,2012-06-15,M. dot Strange
515,tt0192080,2013-04-23,2013-04-23,,"The Good, the Bad, and Huckleberry Hound",https://www.imdb.com/title/tt0192080/,tvMovie,7.0,95,1988,"Animation, Family, Western",188,1988-05-15,"Charles A. Nichols, Ray Patterson, Bob Goe, John Kimball, Jay Sarbry"
516,tt0837139,2013-04-23,2013-04-23,,Wayside School,https://www.imdb.com/title/tt0837139/,tvMovie,6.6,60,2005,"Animation, Comedy, Family, Fantasy",283,2005-10-01,Riccardo Durante
