Position,Const,Created,Modified,Description,Title,URL,Title Type,IMDb Rating,Runtime (mins),Year,Genres,Num Votes,Release Date,Directors
64,tt0389557,2013-04-23,2013-04-23,,Zwartboek,https://www.imdb.com/title/tt0389557/,movie,7.8,145,2006,"Drama, Thriller, War",68250,2006-09-01,Paul Verhoeven
65,tt0879843,2013-04-23,2013-04-23,,Katyn,https://www.imdb.com/title/tt0879843/,movie,7.1,122,2007,"Drama, History, War",14284,2007-09-17,Andrzej Wajda
66,tt0808357,2013-04-23,2013-04-23,,"Se, jie",https://www.imdb.com/title/tt0808357/,movie,7.6,157,2007,"Drama, History, Romance, Thriller, War",34515,2007-08-30,Ang Lee
67,tt0813547,2013-04-23,2013-04-23,,Die Fälscher,https://www.imdb.com/title/tt0813547/,movie,7.6,99,2007,"Crime, Drama, War",40895,2007-02-10,Stefan Ruzowitzky
68,tt1035730,2013-04-23,2013-04-23,,Anonyma - Eine Frau in Berlin,https://www.imdb.com/title/tt1035730/,movie,7.1,131,2008,"Biography, Drama, History, War",5558,2008-09-10,Max Färberböck
69,tt1034303,2013-04-23,2013-04-23,,Defiance,https://www.imdb.com/title/tt1034303/,movie,7.2,137,2008,"Action, Drama, History, Thriller, War",129923,2008-12-31,Edward Zwick
70,tt0920458,2013-04-23,2013-04-23,,Flammen & Citronen,https://www.imdb.com/title/tt0920458/,movie,7.3,130,2008,"Action, Drama, History, Romance, Thriller, War",16417,2008-03-28,Ole Christian Madsen
71,tt1029235,2013-04-23,2013-04-23,,Max Manus,https://www.imdb.com/title/tt1029235/,movie,7.3,118,2008,"Action, Biography, Drama, History, War",24837,2008-12-19,"Espen Sandberg, Joachim Rønning"
72,tt1046997,2013-04-23,2013-04-23,,Miracle at St. Anna,https://www.imdb.com/title/tt1046997/,movie,6.0,160,2008,"Action, Drama, War",17095,2008-09-07,Spike Lee
73,tt0985699,2013-04-23,2013-04-23,,Valkyrie,https://www.imdb.com/title/tt0985699/,movie,7.1,121,2008,"Drama, History, Thriller, War",213172,2008-12-25,Bryan Singer
74,tt1124052,2013-04-23,2013-04-23,,Nanjing! Nanjing!,https://www.imdb.com/title/tt1124052/,movie,7.7,132,2009,"Drama, History, War",9606,2009-04-22,Chuan Lu
75,tt0361748,2013-04-23,2013-04-23,,Inglourious Basterds,https://www.imdb.com/title/tt0361748/,movie,8.3,153,2009,"Adventure, Drama, War",1112728,2009-05-20,"Quentin Tarantino, Eli Roth"
76,tt1124377,2013-04-23,2013-04-23,,John Rabe,https://www.imdb.com/title/tt1124377/,movie,7.2,134,2009,"Biography, Drama, History, War",5783,2009-02-07,Florian Gallenberger
77,tt0819714,2013-04-23,2013-04-23,,The Edge of Love,https://www.imdb.com/title/tt0819714/,movie,6.3,110,2008,"Biography, Drama, Romance, War",15366,2008-06-18,John Maybury
78,tt0479341,2013-04-23,2013-04-23,,Adam Resurrected,https://www.imdb.com/title/tt0479341/,movie,6.3,106,2008,"Drama, War",3495,2008-08-30,Paul Schrader
79,tt0116209,2013-04-23,2013-04-23,,The English Patient,https://www.imdb.com/title/tt0116209/,movie,7.4,162,1996,"Drama, Romance, War",165617,1996-10-31,Anthony Minghella
80,tt0117039,2013-04-23,2013-04-23,,Michael Collins,https://www.imdb.com/title/tt0117039/,movie,7.2,133,1996,"Biography, Drama, Thriller, War",27558,1996-08-28,Neil Jordan
81,tt0120102,2013-04-23,2013-04-23,,Seven Years in Tibet,https://www.imdb.com/title/tt0120102/,movie,7.1,136,1997,"Adventure, Biography, Drama, History, War",112407,1997-09-13,Jean-Jacques Annaud
82,tt0118799,2013-04-23,2013-04-23,,La vita è bella,https://www.imdb.com/title/tt0118799/,movie,8.6,116,1997,"Comedy, Drama, Romance, War",549354,1997-12-20,Roberto Benigni
83,tt0120863,2013-04-23,2013-04-23,,The Thin Red Line,https://www.imdb.com/title/tt0120863/,movie,7.6,170,1998,"Drama, War",160082,1998-12-22,Terrence Malick
84,tt0144214,2013-04-23,2013-04-23,,The General's Daughter,https://www.imdb.com/title/tt0144214/,movie,6.3,116,1999,"Crime, Drama, Mystery, Thriller",48911,1999-06-15,Simon West
85,tt0151137,2013-04-23,2013-04-23,,Joan of Arc,https://www.imdb.com/title/tt0151137/,movie,6.4,158,1999,"Adventure, Biography, Drama, History, War",61077,1999-10-18,Luc Besson
86,tt0187393,2013-04-23,2013-04-23,,The Patriot,https://www.imdb.com/title/tt0187393/,movie,7.2,165,2000,"Action, Drama, History, War",236871,2000-06-27,Roland Emmerich
87,tt0160797,2013-04-23,2013-04-23,,Rules of Engagement,https://www.imdb.com/title/tt0160797/,movie,6.4,128,2000,"Drama, Thriller, War",41637,2000-04-07,William Friedkin
88,tt0141926,2013-04-23,2013-04-23,,U-571,https://www.imdb.com/title/tt0141926/,movie,6.6,116,2000,"Action, War",72484,2000-04-17,Jonathan Mostow
89,tt0159273,2013-04-23,2013-04-23,,Behind Enemy Lines,https://www.imdb.com/title/tt0159273/,movie,6.4,106,2001,"Action, Drama, Thriller, War",94485,2001-11-17,John Moore
90,tt0265086,2013-04-23,2013-04-23,,Black Hawk Down,https://www.imdb.com/title/tt0265086/,movie,7.7,144,2001,"Drama, History, War",338486,2001-12-18,Ridley Scott
91,tt0215750,2013-04-23,2013-04-23,,Enemy at the Gates,https://www.imdb.com/title/tt0215750/,movie,7.6,131,2001,"Drama, History, War",223990,2001-02-07,Jean-Jacques Annaud
92,tt0213149,2013-04-23,2013-04-23,,Pearl Harbor,https://www.imdb.com/title/tt0213149/,movie,6.1,183,2001,"Action, Drama, History, Romance, War",292393,2001-05-21,Michael Bay
93,tt0240510,2013-04-23,2013-04-23,,The Four Feathers,https://www.imdb.com/title/tt0240510/,movie,6.5,132,2002,"Adventure, Drama, Romance, War",30985,2002-09-08,Shekhar Kapur
94,tt0251114,2013-04-23,2013-04-23,,Hart's War,https://www.imdb.com/title/tt0251114/,movie,6.3,125,2002,"Drama, War",48385,2002-02-15,Gregory Hoblit
95,tt0267626,2013-04-23,2013-04-23,,K-19: The Widowmaker,https://www.imdb.com/title/tt0267626/,movie,6.7,138,2002,"Drama, History, Thriller, War",55493,2002-07-19,Kathryn Bigelow
