Position,Const,Created,Modified,Description,Title,URL,Title Type,IMDb Rating,Runtime (mins),Year,Genres,Num Votes,Release Date,Directors
574,tt0100318,2013-04-24,2013-04-24,,Pacific Heights,https://www.imdb.com/title/tt0100318/,movie,6.4,102,1990,Thriller,16245,1990-09-28,John Schlesinger
575,tt0100486,2013-04-24,2013-04-24,,Reversal of Fortune,https://www.imdb.com/title/tt0100486/,movie,7.3,111,1990,"Biography, Drama, Mystery",13167,1990-09-12,Barbet Schroeder
576,tt0100828,2013-04-24,2013-04-24,,The Two Jakes,https://www.imdb.com/title/tt0100828/,movie,6.1,137,1990,"Crime, Drama, Mystery, Romance",9990,1990-08-10,Jack Nicholson
577,tt0120004,2013-04-24,2013-04-24,,The Relic,https://www.imdb.com/title/tt0120004/,movie,5.7,110,1997,"Horror, Mystery, Sci-Fi, Thriller",22450,1997-01-10,Peter Hyams
578,tt0120834,2013-04-24,2013-04-24,,Snow Falling on Cedars,https://www.imdb.com/title/tt0120834/,movie,6.8,127,1999,"Drama, Mystery, Romance, Thriller",13173,1999-09-12,Scott Hicks
579,tt0466816,2013-04-24,2013-04-24,,Hallam Foe,https://www.imdb.com/title/tt0466816/,movie,7.0,95,2007,"Drama, Mystery, Romance",11838,2007-02-16,David Mackenzie
580,tt0377084,2013-04-24,2013-04-24,,Ladies in Lavender,https://www.imdb.com/title/tt0377084/,movie,7.1,104,2004,"Drama, Music, Romance",9930,2004-06-14,Charles Dance
581,tt0347840,2013-04-24,2013-04-24,,Rabbits,https://www.imdb.com/title/tt0347840/,short,7.0,43,2002,"Short, Drama, Fantasy, Horror, Mystery, Thriller",6463,,David Lynch
582,tt0286594,2013-04-24,2013-04-24,,Doctor Sleep,https://www.imdb.com/title/tt0286594/,movie,6.2,108,2002,"Crime, Horror, Mystery, Thriller",2861,2002-08-16,Nick Willing
583,tt0258816,2013-04-24,2013-04-24,,The Reckoning,https://www.imdb.com/title/tt0258816/,movie,6.5,112,2002,"Crime, Drama, Mystery",5480,2003-08-06,Paul McGuigan
584,tt0097438,2013-04-24,2013-04-24,,Gleaming the Cube,https://www.imdb.com/title/tt0097438/,movie,6.2,100,1989,"Action, Drama, Mystery",6397,1989-01-13,Graeme Clifford
585,tt0093543,2013-04-24,2013-04-24,,Mio min Mio,https://www.imdb.com/title/tt0093543/,movie,6.5,99,1987,"Adventure, Family, Fantasy",4728,1987-07-31,Vladimir Grammatikov
586,tt0094791,2013-04-24,2013-04-24,,The Bourne Identity,https://www.imdb.com/title/tt0094791/,tvMiniSeries,6.9,185,1988,"Action, Adventure, Drama, Mystery, Thriller",3801,1988-05-08,
587,tt0090094,2013-04-24,2013-04-24,,The Stuff,https://www.imdb.com/title/tt0090094/,movie,5.9,87,1985,"Comedy, Horror, Sci-Fi",11257,1985-03-30,Larry Cohen
588,tt0085780,2013-04-24,2013-04-24,,The Keep,https://www.imdb.com/title/tt0085780/,movie,5.8,96,1983,Horror,9813,1983-12-16,Michael Mann
589,tt0086336,2013-04-24,2013-04-24,,Something Wicked This Way Comes,https://www.imdb.com/title/tt0086336/,movie,6.8,95,1983,"Fantasy, Mystery, Thriller",7591,1983-04-29,Jack Clayton
590,tt0089360,2013-04-24,2013-04-24,,Jagged Edge,https://www.imdb.com/title/tt0089360/,movie,6.5,108,1985,"Drama, Mystery, Thriller",12129,1985-09-05,Richard Marquand
591,tt0108185,2013-04-24,2013-04-24,,Sommersby,https://www.imdb.com/title/tt0108185/,movie,6.2,114,1993,"Drama, Mystery, Romance",17876,1993-02-05,Jon Amiel
592,tt0116259,2013-04-24,2013-04-24,,Extreme Measures,https://www.imdb.com/title/tt0116259/,movie,6.1,118,1996,"Crime, Drama, Mystery, Thriller",15949,1996-09-27,Michael Apted
593,tt0448075,2013-04-24,2013-04-24,,The Night Listener,https://www.imdb.com/title/tt0448075/,movie,5.9,91,2006,"Crime, Mystery, Thriller",14046,2006-01-21,Patrick Stettner
594,tt0433442,2013-04-24,2013-04-24,,The Return,https://www.imdb.com/title/tt0433442/,movie,4.8,85,2006,"Horror, Mystery, Thriller",11126,2006-11-10,Asif Kapadia
595,tt0475937,2013-04-24,2013-04-24,,The Abandoned,https://www.imdb.com/title/tt0475937/,movie,5.6,99,2006,"Horror, Mystery, Thriller",11997,2006-09-11,Nacho Cerdà
596,tt0469870,2013-04-24,2013-04-24,,Lewis: Reputation,https://www.imdb.com/title/tt0469870/,tvEpisode,8.2,93,2006,"Crime, Drama, Mystery",2388,2006-01-29,Bill Anderson
597,tt0411267,2013-04-24,2013-04-24,,The Dark,https://www.imdb.com/title/tt0411267/,movie,5.4,93,2005,"Drama, Horror, Mystery, Thriller",9954,2005-05-31,John Fawcett
598,tt0380066,2013-04-24,2013-04-24,,The Woods,https://www.imdb.com/title/tt0380066/,movie,5.7,91,2006,"Horror, Mystery, Thriller",10140,2006-04-24,Lucky McKee
599,tt0331952,2013-04-24,2013-04-24,,The Clearing,https://www.imdb.com/title/tt0331952/,movie,5.9,95,2004,"Drama, Mystery, Thriller",12738,2004-01-31,Pieter Jan Brugge
600,tt1074191,2013-04-24,2013-04-24,,The Betrayed,https://www.imdb.com/title/tt1074191/,movie,6.0,98,2008,"Crime, Drama, Mystery, Thriller",1932,2008-09-27,Amanda Gusack
601,tt0448564,2013-04-24,2013-04-24,,Irresistible,https://www.imdb.com/title/tt0448564/,movie,5.8,103,2006,"Drama, Mystery, Thriller",5468,2006-04-18,Ann Turner
602,tt0415778,2013-04-24,2013-04-24,,End Game,https://www.imdb.com/title/tt0415778/,movie,5.1,93,2006,"Action, Crime, Drama, Mystery, Thriller",4903,2006-03-22,Andy Cheng
603,tt0382765,2013-04-24,2013-04-24,,Jindabyne,https://www.imdb.com/title/tt0382765/,movie,6.3,123,2006,"Crime, Drama, Mystery, Thriller",6157,2006-05-23,Ray Lawrence
604,tt1063056,2013-04-24,2013-04-24,,From Within,https://www.imdb.com/title/tt1063056/,movie,5.7,89,2008,"Horror, Mystery, Thriller",6538,2008-04-25,Phedon Papamichael
605,tt0355987,2013-04-24,2013-04-24,,Salem's Lot,https://www.imdb.com/title/tt0355987/,tvSeries,6.2,181,2004,"Drama, Horror, Mystery, Thriller",9015,2004-06-02,
606,tt0880648,2013-04-24,2013-04-24,,Shuttle,https://www.imdb.com/title/tt0880648/,movie,5.7,107,2008,"Crime, Drama, Mystery, Thriller",5153,2008-03-08,Edward Anderson
607,tt0165854,2013-04-24,2013-04-24,,The Limey,https://www.imdb.com/title/tt0165854/,movie,7.1,89,1999,"Crime, Drama, Mystery, Thriller",27500,1999-05-15,Steven Soderbergh
608,tt0109579,2013-04-24,2013-04-24,,Death and the Maiden,https://www.imdb.com/title/tt0109579/,movie,7.3,103,1994,"Drama, Mystery, Thriller",20338,1994-12-23,Roman Polanski
609,tt0120176,2013-04-24,2013-04-24,,The Spanish Prisoner,https://www.imdb.com/title/tt0120176/,movie,7.3,110,1997,"Drama, Mystery, Thriller",20476,1997-09-08,David Mamet
610,tt0094035,2013-04-24,2013-04-24,,The Stepfather,https://www.imdb.com/title/tt0094035/,movie,6.8,89,1987,"Horror, Thriller",11542,1987-01-23,Joseph Ruben
611,tt0097366,2013-04-24,2013-04-24,,Fletch Lives,https://www.imdb.com/title/tt0097366/,movie,6.1,95,1989,"Comedy, Mystery, Crime",18053,1989-03-17,Michael Ritchie
612,tt0113690,2013-04-24,2013-04-24,,Lord of Illusions,https://www.imdb.com/title/tt0113690/,movie,6.1,109,1995,"Horror, Mystery, Thriller",13275,1995-08-25,Clive Barker
613,tt0119095,2013-04-24,2013-04-24,,FairyTale: A True Story,https://www.imdb.com/title/tt0119095/,movie,6.5,99,1997,"Drama, Family, Fantasy, Mystery",5202,1997-09-11,Charles Sturridge
614,tt0142192,2013-04-24,2013-04-24,,The Corruptor,https://www.imdb.com/title/tt0142192/,movie,6.0,110,1999,"Action, Crime, Drama, Mystery, Thriller",16668,1999-02-11,James Foley
615,tt0192731,2013-04-24,2013-04-24,,Urban Legends: Final Cut,https://www.imdb.com/title/tt0192731/,movie,4.2,97,2000,"Horror, Mystery, Thriller",14887,2000-09-19,John Ottman
616,tt0265632,2013-04-24,2013-04-24,,Recess: School's Out,https://www.imdb.com/title/tt0265632/,movie,6.6,82,2001,"Animation, Comedy, Family, Mystery, Sci-Fi",8475,2001-02-10,Chuck Sheetz
617,tt0499570,2013-04-24,2013-04-24,,Slipstream,https://www.imdb.com/title/tt0499570/,movie,5.0,96,2007,"Comedy, Drama, Fantasy, Mystery",4457,2007-05-29,Anthony Hopkins
618,tt0816556,2013-04-24,2013-04-24,,Lake Mungo,https://www.imdb.com/title/tt0816556/,movie,6.2,87,2008,"Drama, Horror, Mystery, Thriller",13118,2008-06-18,Joel Anderson
619,tt0418004,2013-04-24,2013-04-24,,Neverwas,https://www.imdb.com/title/tt0418004/,movie,6.6,103,2005,"Drama, Fantasy, Mystery",6237,2005-09-09,Joshua Michael Stern
620,tt0367153,2013-04-24,2013-04-24,,Toolbox Murders,https://www.imdb.com/title/tt0367153/,movie,5.3,95,2004,"Horror, Mystery, Thriller",7393,2004-03-19,Tobe Hooper
621,tt0435286,2013-04-24,2013-04-24,,Gekijouban Poketto monsutâ Adobansu jenerêshon: Rekkuu no houmonsha Deokishisu,https://www.imdb.com/title/tt0435286/,movie,6.1,98,2004,"Animation, Action, Adventure, Drama, Family, Fantasy, Sci-Fi",2745,2004-07-17,"Kunihiko Yuyama, Darren Dunstan"
622,tt0210382,2013-04-24,2013-04-24,,The Weight of Water,https://www.imdb.com/title/tt0210382/,movie,5.9,114,2000,"Crime, Drama, Mystery, Thriller",8504,2000-09-09,Kathryn Bigelow
623,tt0282521,2013-04-24,2013-04-24,,Get a Clue,https://www.imdb.com/title/tt0282521/,tvMovie,5.2,83,2002,"Comedy, Crime, Family, Mystery",5406,2002-06-28,Maggie Greenwald
624,tt0151239,2013-04-24,2013-04-24,,Kolobos,https://www.imdb.com/title/tt0151239/,movie,5.3,84,1999,"Horror, Mystery, Thriller",1434,1999-09-28,"Daniel Liatowitsch, David Todd Ocvirk"
625,tt0259393,2013-04-24,2013-04-24,,Lantana,https://www.imdb.com/title/tt0259393/,movie,7.3,121,2001,"Drama, Mystery, Romance",17611,2001-06-08,Ray Lawrence
626,tt0113269,2013-04-24,2013-04-24,,Haunted,https://www.imdb.com/title/tt0113269/,movie,6.2,108,1995,"Drama, Horror",5817,1995-10-27,Lewis Gilbert
627,tt0088146,2013-04-24,2013-04-24,,A Soldier's Story,https://www.imdb.com/title/tt0088146/,movie,7.2,101,1984,"Crime, Drama, Mystery, War",8054,1984-09-13,Norman Jewison
628,tt0080408,2013-04-24,2013-04-24,,Bad Timing,https://www.imdb.com/title/tt0080408/,movie,7.0,123,1980,"Drama, Mystery, Thriller",7178,1980-03-31,Nicolas Roeg
629,tt0084777,2013-04-24,2013-04-24,,Tenebre,https://www.imdb.com/title/tt0084777/,movie,7.2,101,1982,"Horror, Mystery, Thriller",17949,1982-10-27,Dario Argento
630,tt0073453,2013-04-24,2013-04-24,,Night Moves,https://www.imdb.com/title/tt0073453/,movie,7.1,100,1975,"Crime, Mystery, Thriller",10352,1975-03-18,Arthur Penn
631,tt0081249,2013-04-24,2013-04-24,,The Nude Bomb,https://www.imdb.com/title/tt0081249/,movie,5.1,94,1980,"Comedy, Crime, Mystery, Sci-Fi",2759,1980-05-09,Clive Donner
632,tt0083806,2013-04-24,2013-04-24,,Deathtrap,https://www.imdb.com/title/tt0083806/,movie,7.0,116,1982,"Comedy, Crime, Mystery, Thriller",10684,1982-03-19,Sidney Lumet
633,tt0104549,2013-04-24,2013-04-24,,Jennifer Eight,https://www.imdb.com/title/tt0104549/,movie,6.3,124,1992,"Crime, Drama, Mystery, Thriller",14104,1992-11-06,Bruce Robinson
634,tt0105585,2013-04-24,2013-04-24,,Thunderheart,https://www.imdb.com/title/tt0105585/,movie,6.8,119,1992,"Crime, Mystery, Thriller",12871,1992-04-03,Michael Apted
635,tt0106926,2013-04-24,2013-04-24,,Flesh and Bone,https://www.imdb.com/title/tt0106926/,movie,6.2,126,1993,"Drama, Mystery, Romance",4551,1993-11-05,Steve Kloves
636,tt0115645,2013-04-24,2013-04-24,,Before and After,https://www.imdb.com/title/tt0115645/,movie,6.1,108,1996,"Crime, Drama, Mystery",7670,1996-02-23,Barbet Schroeder
637,tt0120662,2013-04-24,2013-04-24,,Eye of the Beholder,https://www.imdb.com/title/tt0120662/,movie,4.9,109,1999,"Drama, Mystery, Thriller",14035,1999-08-28,Stephan Elliott
638,tt0371739,2013-04-24,2013-04-24,,The Zodiac,https://www.imdb.com/title/tt0371739/,movie,5.4,92,2005,"Crime, Drama, Horror, Mystery, Thriller",6725,2005-07-31,Alexander Bulkley
639,tt0475417,2013-04-24,2013-04-24,,Unearthed,https://www.imdb.com/title/tt0475417/,movie,4.0,93,2007,"Horror, Mystery, Sci-Fi, Thriller",3449,2007-04-27,Matthew Leutwyler
640,tt0498360,2013-04-24,2013-04-24,,Jesse Stone: Night Passage,https://www.imdb.com/title/tt0498360/,tvMovie,7.3,89,2006,"Crime, Drama, Mystery",3815,2006-01-15,Robert Harmon
641,tt0375735,2013-04-24,2013-04-24,,Enduring Love,https://www.imdb.com/title/tt0375735/,movie,6.4,100,2004,"Drama, Mystery, Romance, Thriller",9525,2004-09-04,Roger Michell
642,tt0175526,2013-04-24,2013-04-24,,Cherry Falls,https://www.imdb.com/title/tt0175526/,movie,5.1,92,2000,"Horror, Mystery, Thriller",11337,2000-07-29,Geoffrey Wright
643,tt0280969,2013-04-24,2013-04-24,,My Little Eye,https://www.imdb.com/title/tt0280969/,movie,5.6,95,2002,"Horror, Mystery, Thriller",11202,2002-09-10,Marc Evans
644,tt0119784,2013-04-24,2013-04-24,,The Night Flier,https://www.imdb.com/title/tt0119784/,movie,6.0,94,1997,"Fantasy, Horror, Mystery",8628,1997-04-30,Mark Pavia
645,tt0082498,2013-04-24,2013-04-24,,Happy Birthday to Me,https://www.imdb.com/title/tt0082498/,movie,6.1,111,1981,"Horror, Mystery, Thriller",7265,1981-05-15,J. Lee Thompson
646,tt0083851,2013-04-24,2013-04-24,,The Draughtsman's Contract,https://www.imdb.com/title/tt0083851/,movie,7.3,108,1982,"Comedy, Drama, History, Mystery",8200,1982-09-04,Peter Greenaway
647,tt0085475,2013-04-24,2013-04-24,,Eddie and the Cruisers,https://www.imdb.com/title/tt0085475/,movie,6.9,95,1983,"Drama, Mystery, Music",6248,1983-09-23,Martin Davidson
648,tt0065143,2013-04-24,2013-04-24,,L'uccello dalle piume di cristallo,https://www.imdb.com/title/tt0065143/,movie,7.2,96,1970,"Horror, Mystery, Thriller",15467,1970-02-27,Dario Argento
649,tt0074258,2013-04-24,2013-04-24,,Burnt Offerings,https://www.imdb.com/title/tt0074258/,movie,6.6,116,1976,"Horror, Mystery, Thriller",8568,1976-04-30,Dan Curtis
650,tt0074991,2013-04-24,2013-04-24,,Obsession,https://www.imdb.com/title/tt0074991/,movie,6.8,98,1976,"Drama, Mystery, Thriller",7737,1976-08-01,Brian De Palma
651,tt0087065,2013-04-24,2013-04-24,,Cloak & Dagger,https://www.imdb.com/title/tt0087065/,movie,6.5,101,1984,"Action, Adventure, Crime, Family, Mystery, Thriller",6227,1984-07-13,Richard Franklin
652,tt0090917,2013-04-24,2013-04-24,,Deadly Friend,https://www.imdb.com/title/tt0090917/,movie,5.5,91,1986,"Drama, Horror, Sci-Fi, Thriller",6107,1986-10-10,Wes Craven
653,tt0094933,2013-04-24,2013-04-24,,D.O.A.,https://www.imdb.com/title/tt0094933/,movie,6.1,96,1988,"Mystery, Thriller",8901,1988-03-18,"Annabel Jankel, Rocky Morton"
654,tt0099710,2013-04-24,2013-04-24,,The Guardian,https://www.imdb.com/title/tt0099710/,movie,5.3,92,1990,"Drama, Horror, Mystery, Thriller",4529,1990-04-27,William Friedkin
655,tt0108560,2013-04-24,2013-04-24,,Who's the Man?,https://www.imdb.com/title/tt0108560/,movie,5.4,85,1993,"Comedy, Drama, Mystery, Thriller",8303,1993-04-23,Ted Demme
656,tt0113188,2013-04-24,2013-04-24,,Gold Diggers: The Secret of Bear Mountain,https://www.imdb.com/title/tt0113188/,movie,6.0,94,1995,"Adventure, Drama, Family, Mystery",3799,1995-11-03,Kevin James Dobson
657,tt0120317,2013-04-24,2013-04-24,,That Darn Cat,https://www.imdb.com/title/tt0120317/,movie,4.6,89,1997,"Action, Comedy, Crime, Family, Mystery",3716,1997-02-14,Bob Spiers
658,tt0186045,2013-04-24,2013-04-24,,Drowning Mona,https://www.imdb.com/title/tt0186045/,movie,5.6,96,2000,"Comedy, Crime, Mystery",12640,2000-01-02,Nick Gomez
659,tt0395585,2013-04-24,2013-04-24,,House of 9,https://www.imdb.com/title/tt0395585/,movie,5.5,86,2005,"Drama, Horror, Mystery, Thriller",8598,2005-06-19,Steven R. Monroe
660,tt0127349,2013-04-24,2013-04-24,,Waking the Dead,https://www.imdb.com/title/tt0127349/,movie,6.6,105,2000,"Drama, Mystery, Romance, Thriller",6431,2000-01-22,Keith Gordon
661,tt0252963,2013-04-24,2013-04-24,,The Bunker,https://www.imdb.com/title/tt0252963/,movie,5.5,95,2001,"Drama, Horror, Mystery, Thriller, War",5540,2001-09-14,Rob Green
662,tt0182000,2013-04-24,2013-04-24,,The Caveman's Valentine,https://www.imdb.com/title/tt0182000/,movie,5.9,105,2001,"Crime, Drama, Music, Mystery, Thriller",6062,2001-01-19,Kasi Lemmons
663,tt0118564,2013-04-24,2013-04-24,,Affliction,https://www.imdb.com/title/tt0118564/,movie,7.0,114,1997,"Drama, Mystery, Thriller",13766,1997-08-28,Paul Schrader
664,tt0105378,2013-04-24,2013-04-24,,Shadows and Fog,https://www.imdb.com/title/tt0105378/,movie,6.7,85,1991,Comedy,14996,1991-12-05,Woody Allen
665,tt0102181,2013-04-24,2013-04-24,,Kafka,https://www.imdb.com/title/tt0102181/,movie,6.9,98,1991,"Drama, Mystery, Sci-Fi, Thriller",8902,1991-11-15,Steven Soderbergh
666,tt0106309,2013-04-24,2013-04-24,,Joshua Tree,https://www.imdb.com/title/tt0106309/,movie,5.7,106,1993,"Action, Adventure, Crime, Drama, Mystery, Thriller",4862,1993-03-27,Vic Armstrong
667,tt0080934,2013-04-24,2013-04-24,,The Island,https://www.imdb.com/title/tt0080934/,movie,5.3,109,1980,"Action, Adventure, Drama, Horror, Mystery, Thriller",3496,1980-06-13,Michael Ritchie
668,tt0081383,2013-04-24,2013-04-24,,Prom Night,https://www.imdb.com/title/tt0081383/,movie,5.4,92,1980,"Horror, Thriller",13199,1980-07-18,Paul Lynch
669,tt0076150,2013-04-24,2013-04-24,,Communion,https://www.imdb.com/title/tt0076150/,movie,6.5,98,1976,"Horror, Mystery, Thriller",7901,1976-11-12,Alfred Sole
670,tt0083908,2013-04-24,2013-04-24,,Evil Under the Sun,https://www.imdb.com/title/tt0083908/,movie,7.1,117,1982,"Drama, Mystery",11978,1982-02-12,Guy Hamilton
671,tt0089222,2013-04-24,2013-04-24,,Gotcha!,https://www.imdb.com/title/tt0089222/,movie,6.2,101,1985,"Action, Comedy, Mystery, Romance",6276,1985-05-03,Jeff Kanew
672,tt0094890,2013-04-24,2013-04-24,,Cocoon: The Return,https://www.imdb.com/title/tt0094890/,movie,5.4,116,1988,"Adventure, Comedy, Mystery, Romance, Sci-Fi",14208,1988-11-23,Daniel Petrie
673,tt0098645,2013-04-24,2013-04-24,,Who's Harry Crumb?,https://www.imdb.com/title/tt0098645/,movie,5.8,94,1989,"Comedy, Mystery",14323,1989-02-03,Paul Flaherty
674,tt0116095,2013-04-24,2013-04-24,,Diabolique,https://www.imdb.com/title/tt0116095/,movie,5.4,107,1996,"Drama, Horror, Mystery, Thriller",12443,1996-03-22,Jeremiah S. Chechik
675,tt0118040,2013-04-24,2013-04-24,,Unforgettable,https://www.imdb.com/title/tt0118040/,movie,6.0,117,1996,"Drama, Mystery, Sci-Fi, Thriller",4546,1996-02-16,John Dahl
676,tt0376196,2013-04-24,2013-04-24,,Slow Burn,https://www.imdb.com/title/tt0376196/,movie,5.8,93,2005,"Drama, Mystery, Thriller",3546,2005-09-13,Wayne Beach
677,tt0319531,2013-04-24,2013-04-24,,I'll Sleep When I'm Dead,https://www.imdb.com/title/tt0319531/,movie,5.8,103,2003,"Crime, Drama, Mystery, Thriller",8041,2003-05-16,Mike Hodges
678,tt0120894,2013-04-24,2013-04-24,,The Wisdom of Crocodiles,https://www.imdb.com/title/tt0120894/,movie,6.3,98,1998,"Crime, Mystery, Romance, Thriller",5432,1998-11-27,Po-Chih Leong
679,tt0102757,2013-04-24,2013-04-24,,The Rapture,https://www.imdb.com/title/tt0102757/,movie,6.4,100,1991,"Drama, Mystery",4550,1991-09-06,Michael Tolkin
680,tt0081738,2013-04-24,2013-04-24,,The Watcher in the Woods,https://www.imdb.com/title/tt0081738/,movie,6.4,84,1980,"Family, Horror, Mystery, Thriller",4880,1980-04-17,"John Hough, Vincent McEveety"
681,tt0082245,2013-04-24,2013-04-24,,Deadly Blessing,https://www.imdb.com/title/tt0082245/,movie,5.5,100,1981,Horror,4343,1981-08-14,Wes Craven
682,tt0075342,2013-04-24,2013-04-24,,The Town That Dreaded Sundown,https://www.imdb.com/title/tt0075342/,movie,6.1,90,1976,"Crime, Drama, Horror, Mystery, Thriller",5982,1976-12-24,Charles B. Pierce
683,tt0108310,2013-04-24,2013-04-24,,Telling Secrets,https://www.imdb.com/title/tt0108310/,tvMovie,6.0,240,1993,"Mystery, Romance",215,1993-01-17,Marvin J. Chomsky
684,tt1800736,2013-04-24,2013-04-24,,Sleepwalking Theo,https://www.imdb.com/title/tt1800736/,movie,7.4,46,2010,"Drama, Fantasy, Mystery",58,2010-01-08,Linda Hunter
685,tt1209377,2013-04-24,2013-04-24,,Beautiful Kate,https://www.imdb.com/title/tt1209377/,movie,6.7,100,2009,"Drama, Mystery",3115,2009-06-13,Rachel Ward
686,tt0934905,2013-04-24,2013-04-24,,Agatha Christie's Marple: Ordeal by Innocence,https://www.imdb.com/title/tt0934905/,tvEpisode,7.3,93,2007,"Crime, Drama, Mystery",1027,2007-06-03,Moira Armstrong
687,tt1687889,2013-04-24,2013-04-24,,Madison County,https://www.imdb.com/title/tt1687889/,movie,4.1,81,2011,"Horror, Mystery, Thriller",1622,2011-10-17,Eric England
688,tt1052349,2013-04-24,2013-04-24,,My Daughter's Secret,https://www.imdb.com/title/tt1052349/,tvMovie,4.8,94,2007,"Crime, Drama, Mystery, Thriller",648,2007-10-07,Douglas Jackson
689,tt1740725,2013-04-24,2013-04-24,,Bigfoot: The Lost Coast Tapes,https://www.imdb.com/title/tt1740725/,movie,4.5,90,2012,"Horror, Mystery, Thriller",2197,2012-09-03,Corey Grant
690,tt1237838,2013-04-24,2013-04-24,,Mystery Team,https://www.imdb.com/title/tt1237838/,movie,6.8,97,2009,"Comedy, Crime, Mystery",8401,2009-01-17,Dan Eckman
691,tt0484831,2013-04-24,2013-04-24,,Spy School,https://www.imdb.com/title/tt0484831/,movie,4.7,86,2008,"Adventure, Comedy, Drama, Family, Mystery",1454,2008-03-01,Mark Blutman
692,tt0817545,2013-04-24,2013-04-24,,The Power of Few,https://www.imdb.com/title/tt0817545/,movie,5.2,96,2013,"Action, Crime, Drama, Mystery, Thriller",3316,2013-02-15,Leone Marucci
693,tt1258157,2013-04-24,2013-04-24,,Scooby-Doo! The Mystery Begins,https://www.imdb.com/title/tt1258157/,tvMovie,5.6,120,2009,"Animation, Adventure, Comedy, Family, Fantasy, Mystery",4885,2009-09-13,Brian Levant
694,tt1020055,2013-04-24,2013-04-24,,Night Train,https://www.imdb.com/title/tt1020055/,movie,5.7,83,2009,"Crime, Horror, Mystery, Thriller",8544,2009-04-15,Brian King
695,tt1465505,2013-04-24,2013-04-24,,Red White & Blue,https://www.imdb.com/title/tt1465505/,movie,6.4,104,2010,"Drama, Thriller",5263,2010-01-29,Simon Rumley
696,tt2401147,2013-04-24,2013-04-24,,A Mother's Nightmare,https://www.imdb.com/title/tt2401147/,tvMovie,6.1,85,2012,"Crime, Mystery, Thriller",1742,2012-09-29,Vic Sarin
697,tt0497353,2013-04-24,2013-04-24,,Fatal Desire,https://www.imdb.com/title/tt0497353/,tvMovie,6.2,113,2006,"Crime, Drama, Mystery, Thriller",582,2006-04-03,Ralph Hemecker
698,tt1631707,2013-04-24,2013-04-24,,Enter Nowhere,https://www.imdb.com/title/tt1631707/,movie,6.6,90,2011,"Mystery, Sci-Fi, Thriller",7254,2011-10-22,Jack Heller
699,tt2087820,2013-04-24,2013-04-24,,Jack Irish: Bad Debts,https://www.imdb.com/title/tt2087820/,tvMovie,6.8,90,2012,"Crime, Drama, Mystery",1758,2012-08-03,Jeffrey Walker
700,tt1259573,2013-04-24,2013-04-24,,Red Riding: The Year of Our Lord 1983,https://www.imdb.com/title/tt1259573/,tvMovie,7.2,100,2009,"Crime, Drama, Mystery, Thriller",6662,2009-02-28,Anand Tucker
701,tt1260581,2013-04-24,2013-04-24,,Red Riding: The Year of Our Lord 1980,https://www.imdb.com/title/tt1260581/,tvMovie,7.2,93,2009,"Crime, Drama, Mystery, Thriller",7763,2009-02-28,James Marsh
702,tt1672131,2013-04-24,2013-04-24,,The Perfect Student,https://www.imdb.com/title/tt1672131/,tvMovie,4.3,88,2011,"Crime, Mystery, Thriller",641,2011-03-14,Michael Feifer
703,tt0087777,2013-04-24,2013-04-24,,The Naked Face,https://www.imdb.com/title/tt0087777/,movie,5.5,105,1984,"Action, Mystery, Thriller",942,1984-06-30,Bryan Forbes
704,tt0851530,2013-04-24,2013-04-24,,The Lodger,https://www.imdb.com/title/tt0851530/,movie,5.7,95,2009,"Crime, Drama, Horror, Mystery, Thriller",4427,2009-01-14,David Ondaatje
705,tt1610518,2013-04-24,2013-04-24,,Thorne: Sleepyhead,https://www.imdb.com/title/tt1610518/,tvMiniSeries,6.8,44,2010,"Crime, Drama, Mystery, Thriller",2415,2010-10-10,
706,tt1697851,2013-04-24,2013-04-24,,Burn Notice: The Fall of Sam Axe,https://www.imdb.com/title/tt1697851/,tvMovie,7.2,120,2011,"Comedy, Crime, Drama, Mystery, Thriller",5785,2011-04-17,Jeffrey Donovan
707,tt1363127,2013-04-24,2013-04-24,,Northern Lights,https://www.imdb.com/title/tt1363127/,tvMovie,5.9,120,2009,"Drama, Mystery, Romance",1548,2009-03-21,Mike Robe
708,tt2306236,2013-04-24,2013-04-24,,Layover,https://www.imdb.com/title/tt2306236/,tvMovie,4.5,91,2012,"Crime, Mystery, Thriller",578,2012-10-12,R.D. Braunstein
709,tt0913262,2013-04-24,2013-04-24,,The Shadow in the North,https://www.imdb.com/title/tt0913262/,tvMovie,6.5,94,2007,"Adventure, Crime, Drama, Mystery, Thriller",836,2007-09-15,John Alexander
710,tt0469318,2013-04-24,2013-04-24,,Dark Country,https://www.imdb.com/title/tt0469318/,movie,5.3,88,2009,"Crime, Mystery, Thriller",4253,2009-10-06,Thomas Jane
711,tt1401236,2013-04-24,2013-04-24,,The Fields,https://www.imdb.com/title/tt1401236/,movie,4.4,100,2011,"Drama, Mystery, Thriller",1532,2011-09-24,"David Mazzoni, Tom Mattera"
712,tt1545315,2013-04-24,2013-04-24,,Needle,https://www.imdb.com/title/tt1545315/,movie,4.9,90,2010,"Horror, Mystery, Thriller",2586,2010-10-09,John V. Soto
713,tt2345567,2013-04-24,2013-04-24,,Haunter,https://www.imdb.com/title/tt2345567/,movie,5.9,97,2013,"Fantasy, Horror, Mystery, Thriller",15355,2013-03-09,Vincenzo Natali
